name,chr,start,end,length,cpgNum,gcNum,perCpg,perGc,obsExp
CpG: 93,chr5,113220579,113221436,857,93,551,21.7,64.3,1.05
CpG: 40,chr5,113287112,113287528,416,40,276,19.2,66.3,0.9
CpG: 53,chr5,113310378,113310993,615,53,418,17.2,68,0.77
CpG: 16,chr5,113373431,113373649,218,16,119,14.7,54.6,0.99
CpG: 45,chr5,113490503,113491106,603,45,357,14.9,59.2,0.85
CpG: 30,chr5,113587714,113588105,391,30,243,15.3,62.1,0.8
CpG: 23,chr5,113614192,113614536,344,23,208,13.4,60.5,0.8
CpG: 60,chr5,113735546,113736018,472,60,338,25.4,71.6,1
CpG: 20,chr5,113738811,113739076,265,20,154,15.1,58.1,0.9
CpG: 194,chr5,113771156,113773109,1953,194,1205,19.9,61.7,1.05
CpG: 95,chr5,113908093,113909163,1070,95,668,17.8,62.4,0.94
CpG: 69,chr5,113993147,113994023,876,69,522,15.8,59.6,0.89
CpG: 28,chr5,114091132,114091484,352,28,249,15.9,70.7,0.64
CpG: 69,chr5,114100110,114100730,620,69,418,22.3,67.4,0.98
CpG: 67,chr5,114127428,114128285,857,67,545,15.6,63.6,0.79
CpG: 140,chr5,114130344,114131638,1294,140,895,21.6,69.2,0.9
CpG: 65,chr5,114273644,114274422,778,65,528,16.7,67.9,0.73
CpG: 101,chr5,114380068,114381141,1073,101,710,18.8,66.2,0.87
CpG: 56,chr5,114443760,114444482,722,56,457,15.5,63.3,0.78
CpG: 151,chr5,114567126,114568434,1308,151,926,23.1,70.8,0.92
CpG: 25,chr5,114571568,114571810,242,25,152,20.7,62.8,1.05
CpG: 27,chr5,114610856,114611179,323,27,210,16.7,65,0.81
CpG: 56,chr5,114658048,114658620,572,56,370,19.6,64.7,0.97
CpG: 36,chr5,114667490,114667939,449,36,270,16,60.1,0.89
CpG: 56,chr5,114690800,114691170,370,56,285,30.3,77,1.03
CpG: 33,chr5,114707764,114708006,242,33,170,27.3,70.2,1.14
CpG: 28,chr5,114749275,114749593,318,28,201,17.6,63.2,0.88
CpG: 207,chr5,114772810,114775354,2544,207,1506,16.3,59.2,0.93
CpG: 47,chr5,114813704,114814150,446,47,311,21.1,69.7,0.87
CpG: 47,chr5,114823226,114823688,462,47,325,20.3,70.3,0.83
CpG: 18,chr5,114828996,114829241,245,18,151,14.7,61.6,0.78
CpG: 23,chr5,114942214,114942438,224,23,156,20.5,69.6,0.88
CpG: 119,chr5,115010685,115011944,1259,119,705,18.9,56,1.21
CpG: 22,chr5,115119007,115119262,255,22,180,17.3,70.6,0.69
CpG: 31,chr5,115126991,115127398,407,31,222,15.2,54.5,1.05
CpG: 66,chr5,115134440,115135067,627,66,449,21.1,71.6,0.82
CpG: 108,chr5,115157734,115158897,1163,108,794,18.6,68.3,0.8
CpG: 140,chr5,115193355,115194447,1092,140,818,25.6,74.9,0.92
CpG: 54,chr5,115235353,115235875,522,54,344,20.7,65.9,0.95
CpG: 72,chr5,115237925,115238420,495,72,349,29.1,70.5,1.18
CpG: 31,chr5,115272661,115272883,222,31,173,27.9,77.9,0.95
CpG: 36,chr5,115279608,115279892,284,36,196,25.4,69,1.07
CpG: 79,chr5,115300386,115301209,823,79,517,19.2,62.8,0.98
CpG: 91,chr5,115326995,115327957,962,91,534,18.9,55.5,1.25
CpG: 70,chr5,115340818,115341476,658,70,436,21.3,66.3,0.97
CpG: 91,chr5,115348504,115349379,875,91,569,20.8,65,0.99
CpG: 21,chr5,115374023,115374261,238,21,159,17.6,66.8,0.79
CpG: 36,chr5,115398434,115398745,311,36,217,23.2,69.8,0.95
CpG: 146,chr5,115429295,115430967,1672,146,1038,17.5,62.1,0.91
CpG: 38,chr5,115436494,115436905,411,38,287,18.5,69.8,0.76
CpG: 17,chr5,115440408,115440634,226,17,133,15,58.8,0.95
CpG: 16,chr5,115447001,115447225,224,16,144,14.3,64.3,0.73
CpG: 23,chr5,115482797,115483106,309,23,183,14.9,59.2,0.86
CpG: 31,chr5,115489926,115490251,325,31,195,19.1,60,1.07
CpG: 25,chr5,115491932,115492304,372,25,226,13.4,60.8,0.73
CpG: 52,chr5,115506563,115507056,493,52,315,21.1,63.9,1.06
CpG: 78,chr5,115559263,115560078,815,78,533,19.1,65.4,0.9
CpG: 58,chr5,115565123,115565739,616,58,332,18.8,53.9,1.3
CpG: 44,chr5,115631431,115631827,396,44,249,22.2,62.9,1.12
CpG: 20,chr5,115662656,115662861,205,20,134,19.5,65.4,0.92
CpG: 172,chr5,115730913,115732860,1947,172,1096,17.7,56.3,1.11
CpG: 65,chr5,116024167,116024726,559,65,374,23.3,66.9,1.04
CpG: 22,chr5,116444534,116444762,228,22,159,19.3,69.7,0.8
CpG: 23,chr5,116446558,116446866,308,23,191,14.9,62,0.81
CpG: 47,chr5,116591341,116591890,549,47,350,17.1,63.8,0.87
CpG: 90,chr5,117115539,117116157,618,90,463,29.1,74.9,1.04
CpG: 91,chr5,117119755,117120797,1042,91,668,17.5,64.1,0.89
CpG: 49,chr5,117287306,117287722,416,49,290,23.6,69.7,0.97
CpG: 91,chr5,117318902,117319808,906,91,612,20.1,67.5,0.88
CpG: 33,chr5,117357468,117357759,291,33,217,22.7,74.6,0.82
CpG: 58,chr5,117388600,117389246,646,58,404,18,62.5,0.92
CpG: 78,chr5,117413599,117414352,753,78,479,20.7,63.6,1.03
CpG: 49,chr5,117841793,117842411,618,49,403,15.9,65.2,0.75
CpG: 71,chr5,117976668,117977352,684,71,457,20.8,66.8,0.94
CpG: 159,chr5,118027500,118029094,1594,159,1027,19.9,64.4,0.96
CpG: 64,chr5,118154984,118155525,541,64,390,23.7,72.1,0.92
CpG: 111,chr5,118169181,118170218,1037,111,682,21.4,65.8,0.99
CpG: 36,chr5,118171710,118171989,279,36,204,25.8,73.1,0.98
CpG: 16,chr5,118237222,118237438,216,16,152,14.8,70.4,0.6
CpG: 59,chr5,118244853,118245425,572,59,392,20.6,68.5,0.88
CpG: 17,chr5,118328086,118328318,232,17,122,14.7,52.6,1.06
CpG: 23,chr5,118380802,118381003,201,23,130,22.9,64.7,1.16
CpG: 181,chr5,118559671,118561458,1787,181,985,20.3,55.1,1.34
CpG: 27,chr5,119006032,119006424,392,27,250,13.8,63.8,0.68
CpG: 109,chr5,119670093,119671401,1308,109,783,16.7,59.9,0.93
CpG: 62,chr5,119680407,119681017,610,62,426,20.3,69.8,0.84
CpG: 22,chr5,119682707,119682954,247,22,165,17.8,66.8,0.82
CpG: 26,chr5,119796510,119796843,333,26,219,15.6,65.8,0.72
CpG: 73,chr5,119803306,119804205,899,73,513,16.2,57.1,1
CpG: 24,chr5,119804731,119805074,343,24,205,14,59.8,0.8
CpG: 19,chr5,119844997,119845222,225,19,124,16.9,55.1,1.12
CpG: 17,chr5,119866908,119867127,219,17,124,15.5,56.6,0.97
CpG: 32,chr5,120116381,120116676,295,32,195,21.7,66.1,1.01
CpG: 47,chr5,120302302,120302682,380,47,267,24.7,70.3,1.01
CpG: 32,chr5,120427609,120427961,352,32,206,18.2,58.5,1.06
CpG: 59,chr5,120431811,120432471,660,59,398,17.9,60.3,0.98
CpG: 85,chr5,120435345,120436513,1168,85,722,14.6,61.8,0.76
CpG: 32,chr5,120438068,120438364,296,32,199,21.6,67.2,0.96
CpG: 62,chr5,120439850,120440476,626,62,422,19.8,67.4,0.9
CpG: 53,chr5,120503253,120503720,467,53,347,22.7,74.3,0.83
CpG: 31,chr5,120511086,120511469,383,31,248,16.2,64.8,0.77
CpG: 85,chr5,120612520,120613473,953,85,605,17.8,63.5,0.9
CpG: 25,chr5,120631230,120631441,211,25,140,23.7,66.4,1.09
CpG: 61,chr5,120648698,120649545,847,61,575,14.4,67.9,0.63
CpG: 77,chr5,120694414,120695104,690,77,478,22.3,69.3,0.97
CpG: 92,chr5,120710737,120711788,1051,92,716,17.5,68.1,0.76
CpG: 57,chr5,121190852,121191351,499,57,333,22.8,66.7,1.03
CpG: 42,chr5,121204496,121205002,506,42,320,16.6,63.2,0.85
CpG: 85,chr5,121220133,121221235,1102,85,582,15.4,52.8,1.11
CpG: 50,chr5,121385287,121385695,408,50,290,24.5,71.1,0.98
CpG: 67,chr5,121397859,121398427,568,67,360,23.6,63.4,1.18
CpG: 83,chr5,121452104,121452795,691,83,474,24,68.6,1.03
CpG: 19,chr5,121501927,121502132,205,19,133,18.5,64.9,0.88
CpG: 19,chr5,121520079,121520284,205,19,133,18.5,64.9,0.88
CpG: 85,chr5,121545106,121546048,942,85,546,18,58,1.08
CpG: 55,chr5,121593162,121593688,526,55,342,20.9,65,1.01
CpG: 36,chr5,121618892,121619156,264,36,197,27.3,74.6,0.99
CpG: 75,chr5,121660346,121661160,814,75,461,18.4,56.6,1.15
CpG: 170,chr5,121711303,121713176,1873,170,1133,18.2,60.5,1.01
CpG: 82,chr5,121828407,121829074,667,82,486,24.6,72.9,0.94
CpG: 134,chr5,121836316,121837557,1241,134,866,21.6,69.8,0.89
CpG: 29,chr5,121842779,121843078,299,29,203,19.4,67.9,0.85
CpG: 64,chr5,121848794,121849285,491,64,356,26.1,72.5,0.99
CpG: 58,chr5,121852543,121853169,626,58,429,18.5,68.5,0.79
CpG: 41,chr5,121869065,121869600,535,41,352,15.3,65.8,0.71
CpG: 39,chr5,121948370,121948923,553,39,324,14.1,58.6,0.82
CpG: 89,chr5,122049865,122050525,660,89,417,27,63.2,1.38
CpG: 71,chr5,122158006,122158736,730,71,407,19.5,55.8,1.27
CpG: 97,chr5,122284451,122285425,974,97,580,19.9,59.5,1.13
CpG: 98,chr5,122354004,122354918,914,98,611,21.4,66.8,0.97
CpG: 96,chr5,122371712,122372698,986,96,634,19.5,64.3,0.95
CpG: 39,chr5,122391780,122392145,365,39,239,21.4,65.5,1
CpG: 72,chr5,122422125,122422933,808,72,517,17.8,64,0.87
CpG: 167,chr5,122501250,122502749,1499,167,902,22.3,60.2,1.23
CpG: 57,chr5,122614100,122614598,498,57,348,22.9,69.9,0.94
CpG: 47,chr5,122707517,122707940,423,47,302,22.2,71.4,0.87
CpG: 19,chr5,122763760,122764027,267,19,175,14.2,65.5,0.69
CpG: 89,chr5,122778881,122779715,834,89,543,21.3,65.1,1.01
CpG: 45,chr5,122820915,122821336,421,45,290,21.4,68.9,0.91
CpG: 67,chr5,122849906,122850625,719,67,452,18.6,62.9,0.94
CpG: 18,chr5,122880318,122880520,202,18,135,17.8,66.8,0.83
CpG: 133,chr5,122899494,122900752,1258,133,757,21.1,60.2,1.17
CpG: 16,chr5,122951781,122951984,203,16,133,15.8,65.5,0.74
CpG: 49,chr5,122952170,122952606,436,49,315,22.5,72.2,0.87
CpG: 24,chr5,122987533,122987811,278,24,171,17.3,61.5,0.92
CpG: 38,chr5,122988148,122988642,494,38,326,15.4,66,0.72
CpG: 30,chr5,122989112,122989387,275,30,184,21.8,66.9,1.03
CpG: 105,chr5,123014843,123015805,962,105,660,21.8,68.6,0.93
CpG: 19,chr5,123029214,123029476,262,19,162,14.5,61.8,0.77
CpG: 41,chr5,123057852,123058245,393,41,245,20.9,62.3,1.08
CpG: 22,chr5,123132273,123132486,213,22,153,20.7,71.8,0.8
CpG: 19,chr5,123135435,123135716,281,19,180,13.5,64.1,0.66
CpG: 56,chr5,123138697,123139321,624,56,426,17.9,68.3,0.77
CpG: 25,chr5,123141136,123141393,257,25,160,19.5,62.3,1.03
CpG: 111,chr5,123141680,123143197,1517,111,850,14.6,56,0.94
CpG: 20,chr5,123160828,123161067,239,20,152,16.7,63.6,0.83
CpG: 33,chr5,123228198,123228485,287,33,189,23,65.9,1.09
CpG: 161,chr5,123344072,123345695,1623,161,975,19.8,60.1,1.1
CpG: 18,chr5,123371090,123371300,210,18,115,17.1,54.8,1.14
CpG: 21,chr5,123373215,123373442,227,21,137,18.5,60.4,1.02
CpG: 80,chr5,123394466,123395387,921,80,553,17.4,60,0.97
CpG: 19,chr5,123489273,123489478,205,19,132,18.5,64.4,0.91
CpG: 62,chr5,123508235,123508934,699,62,475,17.7,68,0.77
CpG: 102,chr5,123523573,123524428,855,102,590,23.9,69,1
CpG: 43,chr5,123572714,123573079,365,43,252,23.6,69,0.99
CpG: 109,chr5,123683511,123684372,861,109,637,25.3,74,0.93
CpG: 70,chr5,123720173,123720926,753,70,443,18.6,58.8,1.08
CpG: 44,chr5,123749145,123749713,568,44,318,15.5,56,0.99
CpG: 53,chr5,123907065,123907486,421,53,305,25.2,72.4,0.96
CpG: 56,chr5,123930494,123930954,460,56,311,24.3,67.6,1.07
CpG: 101,chr5,123973591,123974311,720,101,524,28.1,72.8,1.06
CpG: 58,chr5,124031925,124032424,499,58,352,23.2,70.5,0.97
CpG: 20,chr5,124089911,124090160,249,20,161,16.1,64.7,0.77
CpG: 49,chr5,124095478,124096072,594,49,404,16.5,68,0.72
CpG: 57,chr5,124111929,124112476,547,57,354,20.8,64.7,1
CpG: 71,chr5,124115908,124116699,791,71,517,18,65.4,0.84
CpG: 22,chr5,124121333,124121579,246,22,166,17.9,67.5,0.8
CpG: 16,chr5,124123524,124123735,211,16,142,15.2,67.3,0.67
CpG: 117,chr5,124249215,124250237,1022,117,620,22.9,60.7,1.25
CpG: 64,chr5,124327601,124328227,626,64,410,20.4,65.5,0.95
CpG: 116,chr5,124353479,124354650,1171,116,693,19.8,59.2,1.15
CpG: 122,chr5,124424855,124426162,1307,122,804,18.7,61.5,0.99
CpG: 40,chr5,124439821,124440388,567,40,359,14.1,63.3,0.71
CpG: 79,chr5,124445291,124446190,899,79,498,17.6,55.4,1.15
CpG: 49,chr5,124477856,124478432,576,49,375,17,65.1,0.8
CpG: 42,chr5,124483109,124483613,504,42,270,16.7,53.6,1.2
CpG: 98,chr5,124530598,124531482,884,98,621,22.2,70.2,0.9
CpG: 113,chr5,124540548,124541540,992,113,610,22.8,61.5,1.21
CpG: 65,chr5,124552549,124553190,641,65,420,20.3,65.5,0.95
CpG: 45,chr5,124578923,124579237,314,45,218,28.7,69.4,1.19
CpG: 25,chr5,124629132,124629371,239,25,171,20.9,71.5,0.84
CpG: 28,chr5,124725052,124725342,290,28,186,19.3,64.1,0.95
CpG: 236,chr5,124861633,124863714,2081,236,1465,22.7,70.4,0.92
CpG: 22,chr5,125011311,125011579,268,22,184,16.4,68.7,0.72
CpG: 36,chr5,125026667,125027084,417,36,271,17.3,65,0.87
CpG: 141,chr5,125177790,125179676,1886,141,1101,15,58.4,0.88
CpG: 17,chr5,125245762,125245994,232,17,142,14.7,61.2,0.78
CpG: 33,chr5,125340806,125341178,372,33,264,17.7,71,0.71
CpG: 98,chr5,125389228,125390100,872,98,591,22.5,67.8,0.99
CpG: 46,chr5,125433816,125434258,442,46,303,20.8,68.6,0.89
CpG: 85,chr5,125441306,125442101,795,85,509,21.4,64,1.05
CpG: 24,chr5,125465691,125465973,282,24,181,17,64.2,0.83
CpG: 53,chr5,125475677,125476161,484,53,332,21.9,68.6,0.93
CpG: 68,chr5,125532374,125532819,445,68,336,30.6,75.5,1.08
CpG: 120,chr5,127241442,127242848,1406,120,915,17.1,65.1,0.81
CpG: 106,chr5,127616676,127617504,828,106,602,25.6,72.7,0.97
CpG: 48,chr5,127632192,127632757,565,48,385,17,68.1,0.74
CpG: 69,chr5,128432489,128433057,568,69,390,24.3,68.7,1.03
CpG: 157,chr5,128599949,128602095,2146,157,1292,14.6,60.2,0.81
CpG: 23,chr5,128736036,128736348,312,23,214,14.7,68.6,0.63
CpG: 27,chr5,128781722,128782109,387,27,249,14,64.3,0.67
CpG: 42,chr5,129008339,129008639,300,42,235,28,78.3,0.95
CpG: 183,chr5,129019673,129020973,1300,183,954,28.2,73.4,1.05
CpG: 22,chr5,129225844,129226135,291,22,175,15.1,60.1,0.85
CpG: 109,chr5,129500935,129502170,1235,109,763,17.7,61.8,0.92
CpG: 139,chr5,129583825,129585325,1500,139,1010,18.5,67.3,0.82
CpG: 35,chr5,129669870,129670194,324,35,218,21.6,67.3,0.96
CpG: 25,chr5,129715385,129715713,328,25,204,15.2,62.2,0.79
CpG: 63,chr5,129724924,129725505,581,63,376,21.7,64.7,1.04
CpG: 62,chr5,129787027,129787719,692,62,444,17.9,64.2,0.87
CpG: 27,chr5,129887072,129887305,233,27,155,23.2,66.5,1.09
CpG: 37,chr5,129895581,129896007,426,37,265,17.4,62.2,0.9
CpG: 59,chr5,129908427,129908934,507,59,349,23.3,68.8,0.98
CpG: 101,chr5,129941528,129942624,1096,101,666,18.4,60.8,1.01
CpG: 24,chr5,130002585,130002797,212,24,147,22.6,69.3,0.95
CpG: 33,chr5,130029254,130029515,261,33,184,25.3,70.5,1.03
CpG: 79,chr5,130079269,130079856,587,79,434,26.9,73.9,0.99
CpG: 74,chr5,130144210,130145203,993,74,591,14.9,59.5,0.84
CpG: 82,chr5,130171447,130172252,805,82,473,20.4,58.8,1.18
CpG: 71,chr5,130222122,130222665,543,71,352,26.2,64.8,1.25
CpG: 48,chr5,130255113,130255631,518,48,313,18.5,60.4,1.02
CpG: 76,chr5,130448994,130449857,863,76,591,17.6,68.5,0.76
CpG: 133,chr5,131306332,131307963,1631,133,1044,16.3,64,0.8
CpG: 35,chr5,131439468,131439909,441,35,270,15.9,61.2,0.86
CpG: 26,chr5,131440286,131440645,359,26,219,14.5,61,0.78
CpG: 158,chr5,131537191,131538947,1756,158,1155,18,65.8,0.83
CpG: 29,chr5,131616397,131616748,351,29,213,16.5,60.7,0.9
CpG: 176,chr5,132541593,132544113,2520,176,1348,14,53.5,0.98
CpG: 24,chr5,133475087,133475334,247,24,145,19.4,58.7,1.13
CpG: 50,chr5,134099625,134100114,489,50,327,20.4,66.9,0.92
CpG: 68,chr5,134176308,134176826,518,68,362,26.3,69.9,1.08
CpG: 86,chr5,134183946,134184651,705,86,464,24.4,65.8,1.13
CpG: 43,chr5,134221730,134222230,500,43,326,17.2,65.2,0.81
CpG: 150,chr5,134313443,134315050,1607,150,1020,18.7,63.5,0.93
CpG: 18,chr5,134456731,134456947,216,18,139,16.7,64.4,0.84
CpG: 22,chr5,134522700,134522953,253,22,173,17.4,68.4,0.75
CpG: 48,chr5,134551870,134552261,391,48,274,24.6,70.1,1.02
CpG: 34,chr5,134582578,134582934,356,34,236,19.1,66.3,0.87
CpG: 106,chr5,134638518,134639429,911,106,623,23.3,68.4,1.01
CpG: 78,chr5,134688222,134689139,917,78,558,17,60.9,0.92
CpG: 17,chr5,134747082,134747295,213,17,144,16,67.6,0.7
CpG: 21,chr5,134932313,134932576,263,21,176,16,66.9,0.72
CpG: 24,chr5,134946129,134946416,287,24,182,16.7,63.4,0.84
CpG: 81,chr5,134986286,134987183,897,81,585,18.1,65.2,0.85
CpG: 64,chr5,135008866,135009832,966,64,584,13.3,60.5,0.74
CpG: 57,chr5,135023385,135024062,677,57,448,16.8,66.2,0.77
CpG: 17,chr5,135041968,135042194,226,17,140,15,61.9,0.79
CpG: 103,chr5,135063814,135064913,1099,103,677,18.7,61.6,1
CpG: 67,chr5,135077776,135078576,800,67,486,16.8,60.8,0.93
CpG: 38,chr5,135089688,135090050,362,38,261,21,72.1,0.81
CpG: 52,chr5,135106863,135107353,490,52,324,21.2,66.1,0.97
CpG: 75,chr5,135149131,135149947,816,75,550,18.4,67.4,0.82
CpG: 92,chr5,135168201,135169013,812,92,552,22.7,68,1
CpG: 158,chr5,135186688,135188188,1500,158,1005,21.1,67,0.94
CpG: 135,chr5,135250228,135251487,1259,135,836,21.4,66.4,0.97
CpG: 33,chr5,135276569,135276860,291,33,203,22.7,69.8,0.93
CpG: 34,chr5,135349851,135350155,304,34,202,22.4,66.4,1.02
CpG: 50,chr5,135369859,135370345,486,50,323,20.6,66.5,0.96
CpG: 102,chr5,135393883,135394619,736,102,541,27.7,73.5,1.03
CpG: 48,chr5,135488854,135489439,585,48,361,16.4,61.7,0.87
CpG: 31,chr5,135544926,135545300,374,31,245,16.6,65.5,0.81
CpG: 33,chr5,135632668,135632971,303,33,220,21.8,72.6,0.83
CpG: 71,chr5,135688655,135689466,811,71,536,17.5,66.1,0.82
CpG: 73,chr5,135733582,135734607,1025,73,682,14.2,66.5,0.65
CpG: 50,chr5,135743837,135744365,528,50,360,18.9,68.2,0.81
CpG: 103,chr5,135777890,135779152,1262,103,798,16.3,63.2,0.82
CpG: 26,chr5,135852152,135852385,233,26,167,22.3,71.7,0.87
CpG: 27,chr5,135856998,135857220,222,27,163,24.3,73.4,0.9
CpG: 107,chr5,135868182,135869314,1132,107,730,18.9,64.5,0.93
CpG: 42,chr5,135888063,135888388,325,42,230,25.8,70.8,1.04
CpG: 16,chr5,135903608,135903809,201,16,129,15.9,64.2,0.8
CpG: 52,chr5,135911011,135911681,670,52,404,15.5,60.3,0.85
CpG: 61,chr5,135934098,135934708,610,61,407,20,66.7,0.9
CpG: 61,chr5,135962579,135963253,674,61,460,18.1,68.2,0.83
CpG: 24,chr5,135965522,135965871,349,24,233,13.8,66.8,0.64
CpG: 36,chr5,135994792,135995197,405,36,282,17.8,69.6,0.77
CpG: 28,chr5,136083808,136084146,338,28,236,16.6,69.8,0.7
CpG: 32,chr5,136102293,136102647,354,32,225,18.1,63.6,0.93
CpG: 53,chr5,136116465,136116989,524,53,344,20.2,65.6,0.96
CpG: 58,chr5,136135638,136136273,635,58,396,18.3,62.4,0.94
CpG: 23,chr5,136170510,136170738,228,23,147,20.2,64.5,1
CpG: 51,chr5,136198480,136199051,571,51,363,17.9,63.6,0.88
CpG: 63,chr5,136231647,136232338,691,63,456,18.2,66,0.84
CpG: 23,chr5,136243853,136244139,286,23,193,16.1,67.5,0.71
CpG: 59,chr5,136244404,136244936,532,59,349,22.2,65.6,1.03
CpG: 57,chr5,136274862,136275397,535,57,381,21.3,71.2,0.84
CpG: 303,chr5,136565439,136569059,3620,303,2244,16.7,62,0.87
CpG: 25,chr5,136623234,136623482,248,25,159,20.2,64.1,1.01
CpG: 24,chr5,136858962,136859277,315,24,213,15.2,67.6,0.7
CpG: 122,chr5,136881531,136883242,1711,122,1080,14.3,63.1,0.72
CpG: 25,chr5,136919192,136919482,290,25,171,17.2,59,1
CpG: 75,chr5,136986864,136987844,980,75,572,15.3,58.4,0.91
CpG: 206,chr5,137030025,137032778,2753,206,1608,15,58.4,0.88
CpG: 35,chr5,137189323,137189646,323,35,232,21.7,71.8,0.85
CpG: 15,chr5,137289060,137289264,204,15,127,14.7,62.3,0.77
CpG: 19,chr5,137294415,137294641,226,19,153,16.8,67.7,0.74
CpG: 76,chr5,137306997,137307762,765,76,471,19.9,61.6,1.05
CpG: 48,chr5,137333468,137334090,622,48,395,15.4,63.5,0.77
CpG: 56,chr5,137350062,137350612,550,56,395,20.4,71.8,0.81
CpG: 17,chr5,137354317,137354541,224,17,138,15.2,61.6,0.8
CpG: 18,chr5,137357753,137357957,204,18,135,17.6,66.2,0.81
CpG: 19,chr5,137432961,137433215,254,19,155,15,61,0.8
CpG: 72,chr5,137502245,137503014,769,72,496,18.7,64.5,0.9
CpG: 95,chr5,137510398,137511356,958,95,624,19.8,65.1,0.95
CpG: 86,chr5,137530753,137531997,1244,86,835,13.8,67.1,0.61
CpG: 31,chr5,137553400,137553723,323,31,199,19.2,61.6,1.01
CpG: 20,chr5,137574643,137574846,203,20,136,19.7,67,0.88
CpG: 56,chr5,137600255,137601078,823,56,516,13.6,62.7,0.7
CpG: 51,chr5,137628930,137629572,642,51,422,15.9,65.7,0.74
CpG: 41,chr5,137645108,137645485,377,41,255,21.8,67.6,0.95
CpG: 69,chr5,137684161,137685031,870,69,561,15.9,64.5,0.84
CpG: 57,chr5,137741237,137741874,637,57,444,17.9,69.7,0.74
CpG: 100,chr5,137778761,137779753,992,100,658,20.2,66.3,0.93
CpG: 129,chr5,137785605,137786950,1345,129,894,19.2,66.5,0.9
CpG: 60,chr5,137787640,137788510,870,60,496,13.8,57,0.88
CpG: 29,chr5,138116834,138117154,320,29,206,18.1,64.4,0.89
CpG: 22,chr5,138155377,138155611,234,22,150,18.8,64.1,0.92
CpG: 101,chr5,138170878,138172188,1310,101,785,15.4,59.9,0.88
CpG: 58,chr5,138194368,138195076,708,58,472,16.4,66.7,0.74
CpG: 27,chr5,138255541,138255861,320,27,191,16.9,59.7,0.95
CpG: 69,chr5,138263421,138264110,689,69,496,20,72,0.77
CpG: 38,chr5,138275485,138276046,561,38,356,13.5,63.5,0.69
CpG: 67,chr5,138279870,138280582,712,67,448,18.8,62.9,0.97
CpG: 35,chr5,138441448,138441854,406,35,267,17.2,65.8,0.8
CpG: 31,chr5,138619444,138619770,326,31,224,19,68.7,0.84
CpG: 173,chr5,138754435,138756097,1662,173,1138,20.8,68.5,0.89
CpG: 52,chr5,138820882,138821434,552,52,368,18.8,66.7,0.87
CpG: 261,chr5,138992920,138996221,3301,261,2050,15.8,62.1,0.82
CpG: 46,chr5,138997216,138997731,515,46,321,17.9,62.3,0.92
CpG: 16,chr5,139051456,139051663,207,16,114,15.5,55.1,1.02
CpG: 25,chr5,139129492,139129720,228,25,168,21.9,73.7,0.83
CpG: 113,chr5,139149880,139150851,971,113,675,23.3,69.5,0.98
CpG: 95,chr5,139200371,139201276,905,95,616,21,68.1,0.91
CpG: 44,chr5,139324992,139325322,330,44,255,26.7,77.3,0.9
CpG: 30,chr5,139345029,139345328,299,30,201,20.1,67.2,0.89
CpG: 33,chr5,139372055,139372320,265,33,189,24.9,71.3,0.98
CpG: 57,chr5,139380426,139381018,592,57,386,19.3,65.2,0.93
CpG: 14,chr5,139392827,139393030,203,14,123,13.8,60.6,0.75
CpG: 35,chr5,139484186,139484613,427,35,266,16.4,62.3,0.87
CpG: 69,chr5,139540305,139541293,988,69,567,14,57.4,0.85
CpG: 103,chr5,139543775,139544941,1166,103,742,17.7,63.6,0.88
CpG: 124,chr5,139546513,139547812,1299,124,878,19.1,67.6,0.84
CpG: 16,chr5,139548854,139549076,222,16,118,14.4,53.2,1.06
CpG: 26,chr5,139553163,139553452,289,26,199,18,68.9,0.76
CpG: 31,chr5,139619368,139619694,326,31,186,19,57.1,1.19
CpG: 39,chr5,139735930,139736374,444,39,299,17.6,67.3,0.78
CpG: 46,chr5,139775300,139775737,437,46,294,21.1,67.3,0.93
CpG: 83,chr5,139791366,139792185,819,83,530,20.3,64.7,1
CpG: 17,chr5,139800198,139800416,218,17,136,15.6,62.4,0.81
CpG: 36,chr5,139826573,139827023,450,36,280,16,62.2,0.83
CpG: 111,chr5,139907926,139909268,1342,111,829,16.5,61.8,0.87
CpG: 56,chr5,139912375,139913098,723,56,399,15.5,55.2,1.02
CpG: 19,chr5,139971427,139971645,218,19,137,17.4,62.8,0.89
CpG: 20,chr5,139972034,139972308,274,20,168,14.6,61.3,0.8
CpG: 28,chr5,139973139,139973495,356,28,239,15.7,67.1,0.74
CpG: 49,chr5,140321303,140321772,469,49,312,20.9,66.5,0.94
CpG: 28,chr5,140331706,140332010,304,28,193,18.4,63.5,0.92
CpG: 52,chr5,140388972,140389469,497,52,356,20.9,71.6,0.83
CpG: 29,chr5,140418509,140418824,315,29,186,18.4,59,1.06
CpG: 87,chr5,140419201,140419877,676,87,484,25.7,71.6,1.03
CpG: 28,chr5,140505491,140505760,269,28,185,20.8,68.8,0.96
CpG: 47,chr5,140524063,140524679,616,47,369,15.3,59.9,0.86
CpG: 19,chr5,140606404,140606620,216,19,156,17.6,72.2,0.68
CpG: 95,chr5,140606977,140607859,882,95,603,21.5,68.4,0.92
CpG: 32,chr5,140648667,140648930,263,32,202,24.3,76.8,0.83
CpG: 56,chr5,140701898,140702429,531,56,369,21.1,69.5,0.87
CpG: 68,chr5,140704432,140705237,805,68,515,16.9,64,0.84
CpG: 26,chr5,140735511,140735799,288,26,200,18.1,69.4,0.76
CpG: 87,chr5,140829898,140830634,736,87,461,23.6,62.6,1.21
