name,chr,start,end,abs_summit,pileup,fold_enrichment
ES_H3K27me3_peak_1631,chr10,56258920,56259106,56259041,15,3.08356
ES_H3K27me3_peak_1632,chr10,56286594,56286780,56286696,18,3.70176
ES_H3K27me3_peak_1633,chr10,56286838,56287093,56286942,15,3.24741
ES_H3K27me3_peak_1634,chr10,56294548,56294734,56294662,17,4.47361
ES_H3K27me3_peak_1635,chr10,56297266,56297591,56297357,16,3.62945
ES_H3K27me3_peak_1636,chr10,56304965,56305181,56305029,18,3.8563
ES_H3K27me3_peak_1637,chr10,56332896,56333099,56332984,21,4.15016
ES_H3K27me3_peak_1638,chr10,56588351,56588537,56588469,13,3.33516
ES_H3K27me3_peak_1639,chr10,56740078,56740364,56740212,27,4.60042
ES_H3K27me3_peak_1640,chr10,56740551,56740778,56740642,28,4.79418
ES_H3K27me3_peak_1641,chr10,56740957,56741149,56740987,18,3.14102
ES_H3K27me3_peak_1642,chr10,56741206,56741445,56741293,22,3.75584
ES_H3K27me3_peak_1643,chr10,56963808,56963994,56963912,16,4.22508
ES_H3K27me3_peak_1644,chr10,57002387,57002695,57002526,26,4.66547
ES_H3K27me3_peak_1645,chr10,57030144,57030343,57030242,16,4.22508
ES_H3K27me3_peak_1646,chr10,57030595,57030826,57030684,21,5.28808
ES_H3K27me3_peak_1647,chr10,57098841,57099120,57098997,19,4.97068
ES_H3K27me3_peak_1648,chr10,57237847,57238033,57237905,14,3.72801
ES_H3K27me3_peak_1649,chr10,57261174,57261465,57261294,23,5.84767
ES_H3K27me3_peak_1650,chr10,57444734,57444920,57444781,23,3.14198
ES_H3K27me3_peak_1651,chr10,57633031,57633370,57633350,24,2.48274
ES_H3K27me3_peak_1652,chr10,57633674,57633898,57633736,29,3.05882
ES_H3K27me3_peak_1653,chr10,57765895,57766264,57766045,23,4.40318
ES_H3K27me3_peak_1654,chr10,57793491,57794079,57793599,25,3.56986
ES_H3K27me3_peak_1655,chr10,57844246,57844560,57844450,21,3.80149
ES_H3K27me3_peak_1656,chr10,57845178,57845411,57845251,18,3.30446
ES_H3K27me3_peak_1657,chr10,58223948,58224162,58223992,36,4.62859
ES_H3K27me3_peak_1658,chr10,58225378,58225575,58225428,26,3.65092
ES_H3K27me3_peak_1659,chr10,58226441,58226693,58226583,29,4.10852
ES_H3K27me3_peak_1660,chr10,58231752,58232190,58231927,30,5.20527
ES_H3K27me3_peak_1661,chr10,58233775,58233963,58233921,30,4.79846
ES_H3K27me3_peak_1662,chr10,58237688,58237882,58237848,25,4.18188
ES_H3K27me3_peak_1663,chr10,58238450,58238688,58238553,25,4.18188
ES_H3K27me3_peak_1664,chr10,58727535,58727721,58727575,16,4.22508
ES_H3K27me3_peak_1665,chr10,58796888,58797177,58796948,17,4.26904
ES_H3K27me3_peak_1666,chr10,58808793,58809011,58808922,19,3.4118
ES_H3K27me3_peak_1667,chr10,58814185,58815121,58814368,32,4.15738
ES_H3K27me3_peak_1668,chr10,59130043,59130322,59130152,23,5.96481
ES_H3K27me3_peak_1669,chr10,59220423,59220861,59220534,25,3.33843
ES_H3K27me3_peak_1670,chr10,59223603,59223813,59223671,22,2.92513
ES_H3K27me3_peak_1671,chr10,59324548,59325353,59324977,37,4.59253
ES_H3K27me3_peak_1672,chr10,59398411,59398720,59398591,21,5.46774
ES_H3K27me3_peak_1673,chr10,59615078,59615297,59615150,20,4.65054
ES_H3K27me3_peak_1674,chr10,59621931,59622140,59622052,24,5.46843
ES_H3K27me3_peak_1675,chr10,59634192,59634462,59634292,17,4.32661
ES_H3K27me3_peak_1676,chr10,59955171,59955366,59955263,23,4.09417
ES_H3K27me3_peak_1677,chr10,59971367,59971623,59971503,17,4.00276
ES_H3K27me3_peak_1678,chr10,60107737,60108183,60107890,22,3.79056
ES_H3K27me3_peak_1679,chr10,60192589,60192868,60192656,16,3.86065
ES_H3K27me3_peak_1680,chr10,60347477,60347746,60347618,15,3.97654
ES_H3K27me3_peak_1681,chr10,60477325,60477548,60477436,15,3.97654
ES_H3K27me3_peak_1682,chr10,60543707,60543922,60543808,18,4.72214
ES_H3K27me3_peak_1683,chr10,60688207,60688601,60688471,28,3.63632
ES_H3K27me3_peak_1684,chr10,60828890,60829079,60829015,32,3.13739
ES_H3K27me3_peak_1685,chr10,60829676,60830253,60829894,45,4.36557
ES_H3K27me3_peak_1686,chr10,61271584,61271877,61271714,21,5.46774
ES_H3K27me3_peak_1687,chr10,61476872,61477085,61476969,17,4.47361
ES_H3K27me3_peak_1688,chr10,61594676,61594954,61594828,22,4.54734
ES_H3K27me3_peak_1689,chr10,61785030,61785449,61785211,27,3.26588
ES_H3K27me3_peak_1690,chr10,61827592,61827874,61827708,20,3.71267
ES_H3K27me3_peak_1691,chr10,61976635,61976851,61976778,26,2.47033
ES_H3K27me3_peak_1692,chr10,62121294,62121480,62121403,20,4.16733
ES_H3K27me3_peak_1693,chr10,62134755,62135039,62134886,38,3.53799
ES_H3K27me3_peak_1694,chr10,62229972,62230175,62230104,14,3.72264
ES_H3K27me3_peak_1695,chr10,62239740,62239977,62239857,19,4.97068
ES_H3K27me3_peak_1696,chr10,62665767,62666081,62666019,15,3.97654
ES_H3K27me3_peak_1697,chr10,62726876,62727102,62726978,26,4.02775
ES_H3K27me3_peak_1698,chr10,63098884,63099383,63099050,28,3.0261
ES_H3K27me3_peak_1699,chr10,63100642,63101890,63101373,43,4.95903
ES_H3K27me3_peak_1700,chr10,63193521,63193859,63193699,17,4.34615
ES_H3K27me3_peak_1701,chr10,63202567,63202786,63202694,16,4.22508
ES_H3K27me3_peak_1702,chr10,63388256,63388496,63388394,21,5.46774
ES_H3K27me3_peak_1703,chr10,63430710,63431094,63430793,22,4.66816
ES_H3K27me3_peak_1704,chr10,63486422,63486624,63486517,15,3.97654
ES_H3K27me3_peak_1705,chr10,63500288,63500686,63500378,28,5.65005
ES_H3K27me3_peak_1706,chr10,63545852,63546048,63546014,18,3.81289
ES_H3K27me3_peak_1707,chr10,63584579,63584838,63584734,35,5.35539
ES_H3K27me3_peak_1708,chr10,63592613,63593042,63592827,24,5.07408
ES_H3K27me3_peak_1709,chr10,63632531,63632750,63632578,19,4.21941
ES_H3K27me3_peak_1710,chr10,63639253,63639527,63639375,15,3.3491
ES_H3K27me3_peak_1711,chr10,63748315,63748600,63748436,21,5.46774
ES_H3K27me3_peak_1712,chr10,63790326,63790572,63790401,24,6.21335
ES_H3K27me3_peak_1713,chr10,64089382,64089713,64089563,32,3.28944
ES_H3K27me3_peak_1714,chr10,64092385,64092662,64092512,29,3.04142
ES_H3K27me3_peak_1715,chr10,64137163,64137376,64137227,18,3.49786
ES_H3K27me3_peak_1716,chr10,65365945,65366131,65366049,14,3.72801
ES_H3K27me3_peak_1717,chr10,65390054,65390279,65390134,19,4.39271
ES_H3K27me3_peak_1718,chr10,65830116,65830376,65830222,20,5.21921
ES_H3K27me3_peak_1719,chr10,65882305,65882494,65882418,18,4.05645
ES_H3K27me3_peak_1720,chr10,66070219,66070443,66070369,18,3.81289
ES_H3K27me3_peak_1721,chr10,66314894,66315133,66315044,18,4.72214
ES_H3K27me3_peak_1722,chr10,66343867,66344066,66344011,15,3.97654
ES_H3K27me3_peak_1723,chr10,66506446,66506689,66506594,18,4.10562
ES_H3K27me3_peak_1724,chr10,66566252,66566452,66566280,14,3.43564
ES_H3K27me3_peak_1725,chr10,66614194,66614448,66614358,14,3.63822
ES_H3K27me3_peak_1726,chr10,66971290,66971529,66971449,15,3.97654
ES_H3K27me3_peak_1727,chr10,67395735,67395952,67395826,17,4.26904
ES_H3K27me3_peak_1728,chr10,67534285,67534480,67534324,37,3.08136
ES_H3K27me3_peak_1729,chr10,67539312,67539643,67539392,28,2.84825
ES_H3K27me3_peak_1730,chr10,67620756,67620948,67620826,17,3.93727
ES_H3K27me3_peak_1731,chr10,67635057,67635399,67635281,22,4.43262
ES_H3K27me3_peak_1732,chr10,67845342,67845614,67845498,16,4.22508
ES_H3K27me3_peak_1733,chr10,68277441,68277704,68277579,36,3.51144
ES_H3K27me3_peak_1734,chr10,68280511,68281068,68280741,33,3.42101
ES_H3K27me3_peak_1735,chr10,68618874,68619146,68619024,19,4.58085
ES_H3K27me3_peak_1736,chr10,68806360,68806546,68806495,16,4.08624
ES_H3K27me3_peak_1737,chr10,68882757,68882943,68882870,15,3.49979
ES_H3K27me3_peak_1738,chr10,69129369,69129594,69129456,18,4.72214
ES_H3K27me3_peak_1739,chr10,69170113,69170328,69170178,15,3.97654
ES_H3K27me3_peak_1740,chr10,69196190,69196423,69196241,14,3.72801
ES_H3K27me3_peak_1741,chr10,69204244,69204516,69204430,17,4.47361
ES_H3K27me3_peak_1742,chr10,69213944,69215069,69214418,34,3.26371
ES_H3K27me3_peak_1743,chr10,69268724,69268980,69268830,16,4.12331
ES_H3K27me3_peak_1744,chr10,69396910,69397098,69396973,24,2.85372
ES_H3K27me3_peak_1745,chr10,69397445,69397813,69397695,34,3.89542
ES_H3K27me3_peak_1746,chr10,69847262,69847496,69847406,25,6.46188
ES_H3K27me3_peak_1747,chr10,70597546,70597965,70597662,26,4.82126
ES_H3K27me3_peak_1748,chr10,70913317,70913527,70913471,13,3.33516
ES_H3K27me3_peak_1749,chr10,71158048,71158705,71158536,34,2.96394
ES_H3K27me3_peak_1750,chr10,71160208,71160473,71160339,29,2.52851
ES_H3K27me3_peak_1751,chr10,71182778,71182965,71182908,19,4.97068
ES_H3K27me3_peak_1752,chr10,71285739,71286136,71285911,26,4.22826
ES_H3K27me3_peak_1753,chr10,71286379,71286669,71286542,19,3.13205
ES_H3K27me3_peak_1754,chr10,71296985,71297323,71297139,18,4.00844
ES_H3K27me3_peak_1755,chr10,71297568,71297785,71297719,15,3.3491
ES_H3K27me3_peak_1756,chr10,71424094,71424602,71424441,32,8.20162
ES_H3K27me3_peak_1757,chr10,71481733,71481994,71481896,15,3.72856
ES_H3K27me3_peak_1758,chr10,71597203,71597739,71597512,18,4.27851
ES_H3K27me3_peak_1759,chr10,71809643,71809829,71809725,15,3.97654
ES_H3K27me3_peak_1760,chr10,72187927,72188133,72187984,18,4.72214
ES_H3K27me3_peak_1761,chr10,72867370,72867593,72867504,18,4.72214
ES_H3K27me3_peak_1762,chr10,73018918,73019149,73018977,14,3.72801
ES_H3K27me3_peak_1763,chr10,73037979,73038257,73038109,31,5.8309
ES_H3K27me3_peak_1764,chr10,73098447,73098871,73098731,37,3.01731
ES_H3K27me3_peak_1765,chr10,73100657,73101234,73101052,35,2.97329
ES_H3K27me3_peak_1766,chr10,73148435,73148657,73148516,21,4.09241
ES_H3K27me3_peak_1767,chr10,73151712,73151902,73151737,20,3.9064
ES_H3K27me3_peak_1768,chr10,73435913,73436626,73436426,25,4.02452
ES_H3K27me3_peak_1769,chr10,73436829,73437018,73436922,20,3.3178
ES_H3K27me3_peak_1770,chr10,73584461,73584657,73584506,21,5.46774
ES_H3K27me3_peak_1771,chr10,73760437,73760685,73760601,24,6.21335
ES_H3K27me3_peak_1772,chr10,73787247,73787474,73787368,20,4.44793
ES_H3K27me3_peak_1773,chr10,73894977,73895256,73895094,22,3.61243
ES_H3K27me3_peak_1774,chr10,74457163,74457389,74457206,15,3.97654
ES_H3K27me3_peak_1775,chr10,74501896,74502090,74501985,19,2.88688
ES_H3K27me3_peak_1776,chr10,74502343,74502641,74502512,20,3.00687
ES_H3K27me3_peak_1777,chr10,74681388,74681635,74681532,14,3.26769
ES_H3K27me3_peak_1778,chr10,74765747,74765957,74765854,14,3.72801
ES_H3K27me3_peak_1779,chr10,74901326,74901780,74901430,23,5.92871
ES_H3K27me3_peak_1780,chr10,74908351,74908560,74908509,17,3.87388
ES_H3K27me3_peak_1781,chr10,74909059,74909293,74909137,17,3.82767
ES_H3K27me3_peak_1782,chr10,74965784,74966167,74965927,23,3.53097
ES_H3K27me3_peak_1783,chr10,75198509,75198705,75198694,16,2.84557
ES_H3K27me3_peak_1784,chr10,75317885,75318598,75318055,23,3.43643
ES_H3K27me3_peak_1785,chr10,75371626,75371900,75371717,17,4.47361
ES_H3K27me3_peak_1786,chr10,75560545,75560912,75560754,30,3.8871
ES_H3K27me3_peak_1787,chr10,75965281,75965495,75965370,12,3.23094
ES_H3K27me3_peak_1788,chr10,76619625,76619842,76619734,20,5.21921
ES_H3K27me3_peak_1789,chr10,76688431,76688651,76688515,14,3.39205
ES_H3K27me3_peak_1790,chr10,77416299,77416720,77416471,29,4.55145
ES_H3K27me3_peak_1791,chr10,77664710,77665038,77664876,17,4.47361
ES_H3K27me3_peak_1792,chr10,77676864,77677462,77677063,33,4.13716
ES_H3K27me3_peak_1793,chr10,77678389,77678679,77678524,27,3.25877
ES_H3K27me3_peak_1794,chr10,77843723,77843909,77843827,14,3.72801
ES_H3K27me3_peak_1795,chr10,77968922,77969363,77969240,19,3.60744
ES_H3K27me3_peak_1796,chr10,77970342,77970580,77970479,19,3.82687
ES_H3K27me3_peak_1797,chr10,78094530,78094728,78094662,17,3.2911
ES_H3K27me3_peak_1798,chr10,78350577,78350782,78350717,15,3.77795
ES_H3K27me3_peak_1799,chr10,78351200,78351560,78351409,16,3.92737
ES_H3K27me3_peak_1800,chr10,78481085,78481297,78481221,26,3.24114
ES_H3K27me3_peak_1801,chr10,78751877,78752167,78752009,23,4.37318
ES_H3K27me3_peak_1802,chr10,78767918,78768104,78767970,16,2.90003
ES_H3K27me3_peak_1803,chr10,78780861,78781715,78781025,36,4.5022
ES_H3K27me3_peak_1804,chr10,78810643,78810829,78810797,15,3.37553
ES_H3K27me3_peak_1805,chr10,78812135,78812609,78812232,20,4.41297
ES_H3K27me3_peak_1806,chr10,78906891,78907109,78906991,19,4.96352
ES_H3K27me3_peak_1807,chr10,78990121,78990356,78990284,16,4.18019
ES_H3K27me3_peak_1808,chr10,79260439,79260625,79260602,13,3.47947
ES_H3K27me3_peak_1809,chr10,79434904,79435156,79435003,19,4.60056
ES_H3K27me3_peak_1810,chr10,79489080,79489277,79489119,16,3.67345
ES_H3K27me3_peak_1811,chr10,79564754,79564984,79564835,22,3.58088
ES_H3K27me3_peak_1812,chr10,79594078,79594340,79594201,20,3.59386
ES_H3K27me3_peak_1813,chr10,79613253,79613439,79613297,15,3.97654
ES_H3K27me3_peak_1814,chr10,79638197,79638468,79638283,15,3.97654
ES_H3K27me3_peak_1815,chr10,79715511,79716136,79715820,23,4.79827
ES_H3K27me3_peak_1816,chr10,79874793,79875030,79874945,14,3.72801
ES_H3K27me3_peak_1817,chr10,79875107,79875445,79875292,16,4.22508
ES_H3K27me3_peak_1818,chr10,79922111,79922949,79922236,24,4.29214
ES_H3K27me3_peak_1819,chr10,80179997,80180386,80180066,18,4.72214
ES_H3K27me3_peak_1820,chr10,80189516,80189855,80189688,22,4.53059
ES_H3K27me3_peak_1821,chr10,80191485,80191919,80191593,18,3.78448
ES_H3K27me3_peak_1822,chr10,80349698,80349985,80349812,21,4.4822
ES_H3K27me3_peak_1823,chr10,80357103,80357907,80357437,30,5.93165
ES_H3K27me3_peak_1824,chr10,80489642,80489939,80489764,38,2.80138
ES_H3K27me3_peak_1825,chr10,80492713,80492905,80492727,32,2.19908
ES_H3K27me3_peak_1826,chr10,80494219,80494405,80494231,38,2.38493
ES_H3K27me3_peak_1827,chr10,80501156,80501358,80501211,39,2.51807
ES_H3K27me3_peak_1828,chr10,80503271,80503630,80503524,33,2.65631
ES_H3K27me3_peak_1829,chr10,80842946,80843292,80843016,18,4.72214
ES_H3K27me3_peak_1830,chr10,80930551,80930756,80930598,15,3.97654
ES_H3K27me3_peak_1831,chr10,81342466,81342926,81342764,26,5.88184
ES_H3K27me3_peak_1832,chr10,81343695,81344255,81343873,26,6.18415
ES_H3K27me3_peak_1833,chr10,81444196,81444435,81444364,20,3.83961
ES_H3K27me3_peak_1834,chr10,81453304,81453604,81453511,19,4.07473
ES_H3K27me3_peak_1835,chr10,82069924,82070110,82069946,17,3.53267
ES_H3K27me3_peak_1836,chr10,82124842,82125060,82124900,15,3.28481
ES_H3K27me3_peak_1837,chr10,82282657,82282877,82282671,19,3.02572
ES_H3K27me3_peak_1838,chr10,82317041,82317258,82317142,16,3.79617
ES_H3K27me3_peak_1839,chr10,82527743,82528086,82527911,20,5.21921
ES_H3K27me3_peak_1840,chr10,82550932,82551337,82550989,18,2.97544
ES_H3K27me3_peak_1841,chr10,82700045,82700480,82700299,27,4.38487
ES_H3K27me3_peak_1842,chr10,82700604,82700958,82700780,27,4.45002
ES_H3K27me3_peak_1843,chr10,82701060,82701246,82701174,19,3.256
ES_H3K27me3_peak_1844,chr10,82786713,82786899,82786761,20,5.21921
ES_H3K27me3_peak_1845,chr10,82984222,82984515,82984346,40,3.64522
ES_H3K27me3_peak_1846,chr10,83312243,83312550,83312394,27,5.88396
ES_H3K27me3_peak_1847,chr10,83335851,83337073,83336012,41,3.65513
ES_H3K27me3_peak_1848,chr10,83532595,83532834,83532771,21,3.21901
ES_H3K27me3_peak_1849,chr10,84439091,84439916,84439637,21,4.33361
ES_H3K27me3_peak_1850,chr10,84708633,84708823,84708749,19,4.01357
ES_H3K27me3_peak_1851,chr10,84753698,84753884,84753753,36,2.78099
ES_H3K27me3_peak_1852,chr10,84758204,84758498,84758345,49,2.82202
ES_H3K27me3_peak_1853,chr10,84845441,84845629,84845585,17,3.02242
ES_H3K27me3_peak_1854,chr10,84846042,84846279,84846111,25,4.3933
ES_H3K27me3_peak_1855,chr10,84878920,84879106,84879071,20,3.80063
ES_H3K27me3_peak_1856,chr10,85091168,85091363,85091266,24,5.11289
ES_H3K27me3_peak_1857,chr10,85183987,85184424,85184364,16,4.22508
ES_H3K27me3_peak_1858,chr10,85191862,85192150,85192078,18,3.84172
ES_H3K27me3_peak_1859,chr10,85929438,85929633,85929527,16,3.97894
ES_H3K27me3_peak_1860,chr10,86299492,86299840,86299659,20,3.81354
ES_H3K27me3_peak_1861,chr10,86301684,86301874,86301776,17,3.09034
ES_H3K27me3_peak_1862,chr10,86774176,86774557,86774315,20,5.21921
ES_H3K27me3_peak_1863,chr10,86780434,86780620,86780521,14,3.72801
ES_H3K27me3_peak_1864,chr10,86908260,86908446,86908375,20,4.06182
ES_H3K27me3_peak_1865,chr10,87486866,87487093,87487020,30,2.21188
ES_H3K27me3_peak_1866,chr10,87491081,87491408,87491235,45,2.86208
ES_H3K27me3_peak_1867,chr10,87699220,87699541,87699383,37,6.56622
ES_H3K27me3_peak_1868,chr10,87876466,87876673,87876541,13,3.32037
ES_H3K27me3_peak_1869,chr10,88302934,88303120,88303049,14,3.58938
ES_H3K27me3_peak_1870,chr10,88357905,88358397,88358159,30,3.4147
ES_H3K27me3_peak_1871,chr10,88502779,88503175,88502956,19,4.97068
ES_H3K27me3_peak_1872,chr10,88884444,88884680,88884575,38,3.89478
ES_H3K27me3_peak_1873,chr10,88885110,88885654,88885233,37,3.8163
ES_H3K27me3_peak_1874,chr10,88927597,88927853,88927761,19,4.97068
ES_H3K27me3_peak_1875,chr10,89129841,89130105,89129974,18,3.79863
ES_H3K27me3_peak_1876,chr10,89147064,89147255,89147180,25,4.68967
ES_H3K27me3_peak_1877,chr10,89211546,89211822,89211727,23,4.59225
ES_H3K27me3_peak_1878,chr10,89344088,89344457,89344321,24,3.06997
ES_H3K27me3_peak_1879,chr10,89346157,89346394,89346220,24,2.81763
ES_H3K27me3_peak_1880,chr10,89388313,89388499,89388383,14,3.72801
ES_H3K27me3_peak_1881,chr10,89444691,89444990,89444910,17,3.30239
ES_H3K27me3_peak_1882,chr10,89445694,89446057,89445904,19,3.46711
ES_H3K27me3_peak_1883,chr10,89746006,89746229,89746154,16,4.22508
ES_H3K27me3_peak_1884,chr10,89874542,89874938,89874703,25,3.14938
ES_H3K27me3_peak_1885,chr10,89875130,89875338,89875154,22,2.73033
ES_H3K27me3_peak_1886,chr10,89875601,89875869,89875647,24,2.97435
ES_H3K27me3_peak_1887,chr10,90625082,90625354,90625241,18,3.23091
ES_H3K27me3_peak_1888,chr10,90655441,90655665,90655514,18,4.72214
ES_H3K27me3_peak_1889,chr10,90686572,90686864,90686687,13,3.47446
ES_H3K27me3_peak_1890,chr10,90710845,90711399,90711017,56,3.35521
ES_H3K27me3_peak_1891,chr10,90775018,90775225,90775121,18,4.72214
ES_H3K27me3_peak_1892,chr10,90827868,90828125,90827981,32,2.34832
ES_H3K27me3_peak_1893,chr10,90828268,90828687,90828516,51,3.66623
ES_H3K27me3_peak_1894,chr10,90829963,90830222,90830088,48,3.54828
ES_H3K27me3_peak_1895,chr10,90865089,90865345,90865217,30,3.21597
ES_H3K27me3_peak_1896,chr10,90947204,90947676,90947385,20,3.50415
ES_H3K27me3_peak_1897,chr10,90970354,90970777,90970526,50,4.98154
ES_H3K27me3_peak_1898,chr10,90970973,90971391,90971111,33,3.44695
ES_H3K27me3_peak_1899,chr10,91272629,91273036,91272819,48,9.87028
ES_H3K27me3_peak_1900,chr10,91430124,91430376,91430250,23,4.92722
ES_H3K27me3_peak_1901,chr10,92181078,92181352,92181198,19,4.97068
ES_H3K27me3_peak_1902,chr10,92211714,92211946,92211778,15,3.47139
ES_H3K27me3_peak_1903,chr10,93141170,93141356,93141284,23,4.16053
ES_H3K27me3_peak_1904,chr10,93150463,93150705,93150574,32,3.50505
ES_H3K27me3_peak_1905,chr10,93151601,93151814,93151755,26,3.06891
ES_H3K27me3_peak_1906,chr10,93533478,93534144,93533638,26,3.84539
ES_H3K27me3_peak_1907,chr10,93623300,93623486,93623367,15,3.97654
ES_H3K27me3_peak_1908,chr10,93640046,93640347,93640293,28,2.42133
ES_H3K27me3_peak_1909,chr10,93642945,93643146,93642981,27,2.6573
ES_H3K27me3_peak_1910,chr10,93689718,93689947,93689830,14,3.72801
ES_H3K27me3_peak_1911,chr10,93695608,93695794,93695699,18,3.97706
ES_H3K27me3_peak_1912,chr10,93718779,93718972,93718877,16,4.22508
ES_H3K27me3_peak_1913,chr10,93719727,93719946,93719771,17,4.47361
ES_H3K27me3_peak_1914,chr10,93832663,93833286,93832870,32,4.36294
ES_H3K27me3_peak_1915,chr10,93834717,93835080,93834897,26,3.76517
ES_H3K27me3_peak_1916,chr10,93904580,93904809,93904719,17,4.47361
ES_H3K27me3_peak_1917,chr10,93929910,93930218,93930048,17,4.15839
ES_H3K27me3_peak_1918,chr10,94036961,94037394,94037192,23,5.76881
ES_H3K27me3_peak_1919,chr10,94037574,94037788,94037642,15,3.88076
ES_H3K27me3_peak_1920,chr10,94234514,94234704,94234608,17,4.47361
ES_H3K27me3_peak_1921,chr10,94312845,94313157,94313025,31,4.5575
ES_H3K27me3_peak_1922,chr10,94377362,94377556,94377438,16,4.22508
ES_H3K27me3_peak_1923,chr10,94515890,94516660,94516520,27,4.73125
ES_H3K27me3_peak_1924,chr10,94634803,94635136,94634866,17,3.36003
ES_H3K27me3_peak_1925,chr10,94677421,94677644,94677513,12,3.23094
ES_H3K27me3_peak_1926,chr10,94945664,94946431,94945736,29,3.21837
ES_H3K27me3_peak_1927,chr10,95130253,95130592,95130436,18,3.91575
ES_H3K27me3_peak_1928,chr10,95160195,95160547,95160463,20,4.29483
ES_H3K27me3_peak_1929,chr10,95413590,95413866,95413699,18,4.72214
ES_H3K27me3_peak_1930,chr10,95455341,95455785,95455627,19,4.97068
ES_H3K27me3_peak_1931,chr10,95593990,95594209,95594158,15,3.97654
ES_H3K27me3_peak_1932,chr10,95798779,95799129,95798958,20,5.21921
ES_H3K27me3_peak_1933,chr10,95941448,95942713,95941632,30,4.61159
ES_H3K27me3_peak_1934,chr10,96129858,96130167,96130026,24,6.21335
ES_H3K27me3_peak_1935,chr10,96795641,96795889,96795737,23,4.8527
ES_H3K27me3_peak_1936,chr10,97037323,97037616,97037429,24,3.22552
ES_H3K27me3_peak_1937,chr10,97186828,97187087,97186968,22,5.71628
ES_H3K27me3_peak_1938,chr10,97331913,97332180,97332032,20,5.21921
ES_H3K27me3_peak_1939,chr10,97699706,97699972,97699795,12,3.15312
ES_H3K27me3_peak_1940,chr10,97892898,97893156,97893055,18,3.82725
ES_H3K27me3_peak_1941,chr10,97894622,97894858,97894723,18,3.91575
ES_H3K27me3_peak_1942,chr10,98077507,98077791,98077635,13,2.93046
ES_H3K27me3_peak_1943,chr10,98254825,98255011,98254900,15,3.81161
ES_H3K27me3_peak_1944,chr10,98287666,98287893,98287802,20,4.18285
ES_H3K27me3_peak_1945,chr10,98463803,98464049,98463880,19,4.97068
ES_H3K27me3_peak_1946,chr10,98911849,98912103,98911976,22,3.31097
ES_H3K27me3_peak_1947,chr10,98912629,98913128,98912794,24,3.38905
ES_H3K27me3_peak_1948,chr10,98916391,98916606,98916564,20,3.34747
ES_H3K27me3_peak_1949,chr10,99074496,99074682,99074623,15,3.97654
ES_H3K27me3_peak_1950,chr10,99087748,99087952,99087889,16,3.43733
ES_H3K27me3_peak_1951,chr10,99106388,99106679,99106537,17,4.47361
ES_H3K27me3_peak_1952,chr10,99300047,99300239,99300125,17,3.81251
ES_H3K27me3_peak_1953,chr10,99361827,99362068,99361926,15,3.22295
ES_H3K27me3_peak_1954,chr10,99427848,99428056,99427975,17,4.15839
ES_H3K27me3_peak_1955,chr10,99471154,99471548,99471260,30,2.82182
ES_H3K27me3_peak_1956,chr10,99578994,99579180,99579033,14,3.65479
