name,chr,start,end,Enh.prob,geneName,location
enh1673,chr11,96189687.0,96190686.0,0.7662,Hoxb13,upstream
enh1674,chr10,34234195.0,34235194.0,0.7661,Dse,intergenic
enh1675,chr12,99299791.0,99300790.0,0.7659999999999999,Foxn3,genic
enh1676,chr19,14663511.0,14664510.0,0.7659,U4,intergenic
enh1677,chr11,76350499.0,76351498.0,0.7658,Nxn,genic
enh1678,chr2,30778481.0,30779480.0,0.7657,1700001O22Rik,intergenic
enh1679,chr4,109026396.0,109027395.0,0.7655,Nrd1,genic
enh1680,chr5,130187131.0,130188130.0,0.7655,Rabgef1,genic
enh1681,chr3,101714078.0,101715077.0,0.7653,BC037703,intergenic
enh1682,chr3,107317083.0,107318082.0,0.7653,Slc16a4,downstream
enh1683,chr13,5878755.0,5879754.0,0.7652,Klf6,downstream
enh1684,chr13,75702553.0,75703552.0,0.7652,Ell2,upstream
enh1685,chr17,31264056.0,31265055.0,0.7652,Rsph1,genic
enh1686,chr1,37049156.0,37050155.0,0.7651,Vwa3b,genic
enh1687,chr8,125479101.0,125480100.0,0.7651,Sipa1l2,genic
enh1688,chr4,55474129.0,55475128.0,0.765,SNORA17,upstream
enh1689,chr4,54988129.0,54989128.0,0.7648,Zfp462,genic
enh1690,chr14,21088779.0,21089778.0,0.7647,Adk,genic
enh1691,chr14,27067815.0,27068814.0,0.7647,Il17rd,genic
enh1692,chr10,123115945.0,123116944.0,0.7646,Usp15,genic
enh1693,chr13,97292046.0,97293045.0,0.7646,AC160109.1,genic
enh1694,chr6,143156481.0,143157480.0,0.7646,Etnk1,upstream
enh1695,chr11,22562998.0,22563997.0,0.7643,Tmem17,intergenic
enh1696,chr2,156199265.0,156200264.0,0.7643,Phf20,genic
enh1697,chr17,25756056.0,25757055.0,0.7642,Msln,upstream
enh1698,chr2,69892944.0,69893943.0,0.7641,Ubr3,upstream
enh1699,chr12,104761791.0,104762790.0,0.7638,Clmn,downstream
enh1700,chr5,92113975.0,92114974.0,0.7638,5S_rRNA,downstream
enh1701,chr1,33903156.0,33904155.0,0.7637,Bend6,genic
enh1702,chr1,164493870.0,164494869.0,0.7637,AC158943.1,upstream
enh1703,chr1,72212427.0,72213426.0,0.7636,Mreg,upstream
enh1704,chr7,83902491.0,83903490.0,0.7636,Mesdc2,downstream
enh1705,chr17,29056056.0,29057055.0,0.7634,RP23-73N16.5,downstream
enh1706,chr5,88603976.0,88604975.0,0.7634,Rufy3,genic
enh1707,chr8,105432101.0,105433100.0,0.7634,Lrrc36,genic
enh1708,chr17,56630578.0,56631577.0,0.7631,CT485788.3,genic
enh1709,chr4,105224396.0,105225395.0,0.763,Ppap2b,genic
enh1710,chr6,22443001.0,22444000.0,0.7626,Fam3c,intergenic
enh1711,chr9,116639883.0,116640882.0,0.7626,Rbms3,genic
enh1712,chr12,73948014.0,73949013.0,0.7625,RP24-103K4.2,genic
enh1713,chr15,34250246.0,34251245.0,0.7625,Laptm4b,genic
enh1714,chr12,69730014.0,69731013.0,0.7624,Atp5s,genic
enh1715,chr1,63440427.0,63441426.0,0.7623,Adam23,upstream
enh1716,chr10,69859253.0,69860252.0,0.7623,Ank3,genic
enh1717,chr10,84708256.0,84709255.0,0.7623,Polr3b,genic
enh1718,chr11,11097998.0,11098997.0,0.7623,Vwc2,intergenic
enh1719,chr18,10869003.0,10870002.0,0.7622,Mib1,intergenic
enh1720,chr4,71315967.0,71316966.0,0.7622,RP23-384C15.1,intergenic
enh1721,chr6,112950007.0,112951006.0,0.7622,Srgap3,upstream
enh1722,chr10,37231195.0,37232194.0,0.7621,5930403N24Rik,intergenic
enh1723,chr15,52967446.0,52968445.0,0.7621,Ext1,intergenic
enh1724,chr5,130363131.0,130364130.0,0.762,Caln1,upstream
enh1725,chr1,37085156.0,37086155.0,0.7618,Vwa3b,downstream
enh1726,chr2,84474844.0,84475843.0,0.7618,Tfpi,overlapTSS
enh1727,chr15,77102571.0,77103570.0,0.7617,Rbm9,genic
enh1728,chr3,31017079.0,31018078.0,0.7616,Prkci,genic
enh1729,chr4,136146086.0,136147085.0,0.7614,Id3,downstream
enh1730,chr6,128261983.0,128262982.0,0.7612,Tead4,genic
enh1731,chr1,128399424.0,128400423.0,0.7609999999999999,Dars,genic
enh1732,chr13,58954640.0,58955639.0,0.7609999999999999,Ntrk2,genic
enh1733,chr7,58225631.0,58226630.0,0.7609,SNORA17,intergenic
enh1734,chrX,101396662.0,101397661.0,0.7608,Zmym3,downstream
enh1735,chr1,78601426.0,78602425.0,0.7607,Acsl3,intergenic
enh1736,chr6,52105002.0,52106001.0,0.7607,RP23-103L13.1,genic
enh1737,chr13,44669632.0,44670631.0,0.7606,Jarid2,intergenic
enh1738,chr2,157186265.0,157187264.0,0.7605,Rbl1,genic
enh1739,chr13,51128632.0,51129631.0,0.7604,Spin1,genic
enh1740,chr11,79980499.0,79981498.0,0.7603,Gm10386,intergenic
enh1741,chr5,13982001.0,13983000.0,0.7603,Sema3e,intergenic
enh1742,chr6,122345983.0,122346982.0,0.7602,Phc1,upstream
enh1743,chr4,117415396.0,117416395.0,0.7601,Rnf220,genic
enh1744,chr4,105223396.0,105224395.0,0.76,Ppap2b,genic
enh1745,chr10,70325253.0,70326252.0,0.7598,AC122923.1,intergenic
enh1746,chr8,125522101.0,125523100.0,0.7598,AC073946.1,genic
enh1747,chr12,53032014.0,53033013.0,0.7597,Akap6,genic
enh1748,chr18,20709500.0,20710499.0,0.7597,B4galt6,genic
enh1749,chr9,58274194.0,58275193.0,0.7597,Stoml1,intergenic
enh1750,chr17,46201052.0,46202051.0,0.7596,Polh,genic
enh1751,chrX,58041824.0,58042823.0,0.7596,Zic3,downstream
enh1752,chr12,40995414.0,40996413.0,0.7595,Immp2l,intergenic
enh1753,chr3,111371083.0,111372082.0,0.7593,U6,intergenic
enh1754,chr7,139952102.0,139953101.0,0.7593,AC107822.5,genic
enh1755,chr8,45063647.0,45064646.0,0.7592,AC158352.1,genic
enh1756,chr6,49099002.0,49100001.0,0.7591,Igf2bp3,genic
enh1757,chr19,56132511.0,56133510.0,0.7589,D730002M21Rik,intergenic
enh1758,chr2,149982265.0,149983264.0,0.7589,Tmem90b,genic
enh1759,chr7,131372487.0,131373486.0,0.7589,Fgfr2,genic
enh1760,chr2,171285501.0,171286500.0,0.7588,RP23-117M21.1,intergenic
enh1761,chr18,38384347.0,38385346.0,0.7586,5S_rRNA,intergenic
enh1762,chrX,103252662.0,103253661.0,0.7586,4930519F16Rik,genic
enh1763,chr2,79566844.0,79567843.0,0.7585,Ssfa2,intergenic
enh1764,chr4,76014097.0,76015096.0,0.7584,Ptprd,genic
enh1765,chr2,52915967.0,52916966.0,0.7583,Fmnl2,genic
enh1766,chr7,58223631.0,58224630.0,0.7583,SNORA17,intergenic
enh1767,chr19,6366001.0,6367000.0,0.7582,Sf1,genic
enh1768,chr4,69851967.0,69852966.0,0.7582,RP23-222K9.1,upstream
enh1769,chr16,25516915.0,25517914.0,0.7581,Tprg,intergenic
enh1770,chr2,77336944.0,77337943.0,0.7581,RP23-287C12.2,downstream
enh1771,chr8,36592947.0,36593946.0,0.7581,Dlc1,genic
enh1772,chr17,33139056.0,33140055.0,0.758,Morc2b,overlapTSS
enh1773,chr2,71403944.0,71404943.0,0.758,Hat1,genic
enh1774,chr14,67893944.0,67894943.0,0.7579,Dock5,genic
enh1775,chr7,133115318.0,133116317.0,0.7579,Fgfr2,genic
enh1776,chr13,40850632.0,40851631.0,0.7578,Gcnt2,upstream
enh1777,chr13,20385132.0,20386131.0,0.7577,Elmo1,genic
enh1778,chrX,52759824.0,52760823.0,0.7577,RP23-426M5.1,intergenic
enh1779,chr2,20722374.0,20723373.0,0.7576,Etl4,genic
enh1780,chr5,53466762.0,53467761.0,0.7576,5S_rRNA,intergenic
enh1781,chr11,20132998.0,20133997.0,0.7575,RP23-19L22.2,upstream
enh1782,chr2,90554844.0,90555843.0,0.7574,Ptprj,genic
enh1783,chr7,58668631.0,58669630.0,0.7573,Atp10a,genic
enh1784,chr8,47684647.0,47685646.0,0.7573,AA386476,downstream
enh1785,chr2,181931296.0,181932295.0,0.7572,AL928734.1,intergenic
enh1786,chr5,134340131.0,134341130.0,0.7572,Gtf2ird1,intergenic
enh1787,chr12,102765791.0,102766790.0,0.7571,Ubr7,genic
enh1788,chr2,154337265.0,154338264.0,0.757,Cdk5rap1,genic
enh1789,chr10,77193256.0,77194255.0,0.7569,Col18a1,intergenic
enh1790,chr16,3850001.0,3851000.0,0.7569,Zfp174,genic
enh1791,chr2,154429265.0,154430264.0,0.7569,Cbfa2t2,upstream
enh1792,chr8,33763529.0,33764528.0,0.7569,Gtf2e2,genic
enh1793,chr8,66323102.0,66324101.0,0.7569,1-Mar,genic
enh1794,chr4,84661097.0,84662096.0,0.7568,Bnc2,genic
enh1795,chr4,98845310.0,98846309.0,0.7568,RP23-291M22.4,upstream
enh1796,chr11,57970499.0,57971498.0,0.7567,RP23-293I3.8,genic
enh1797,chr7,113059487.0,113060486.0,0.7566,5S_rRNA,intergenic
enh1798,chr18,38903347.0,38904346.0,0.7565,Arhgap26,genic
enh1799,chr1,53210157.0,53211156.0,0.7564,Pms1,genic
enh1800,chr13,97589046.0,97590045.0,0.7564,AC124581.1,intergenic
enh1801,chr2,60049944.0,60050943.0,0.7564,Baz2b,genic
enh1802,chr5,137305773.0,137306772.0,0.7564,Srrt,genic
enh1803,chr3,32759079.0,32760078.0,0.7561,Ndufb5,downstream
enh1804,chr6,141495480.0,141496479.0,0.7561,Pde3a,genic
enh1805,chr10,78259256.0,78260255.0,0.7559999999999999,Agpat3,downstream
enh1806,chr5,108075982.0,108076981.0,0.7559,Mtf2,genic
enh1807,chr9,108725670.0,108726669.0,0.7559,Prkar2a,genic
enh1808,chr5,122872992.0,122873991.0,0.7556,Kdm2b,genic
enh1809,chr9,58280194.0,58281193.0,0.7556,Loxl1,downstream
enh1810,chr6,4739001.0,4740000.0,0.7555,Sgce,genic
enh1811,chr12,55496014.0,55497013.0,0.7554,Nfkbia,upstream
enh1812,chr5,102053982.0,102054981.0,0.7553,Wdfy3,genic
enh1813,chr14,60836164.0,60837163.0,0.7552,Mipep,genic
enh1814,chr6,100425007.0,100426006.0,0.7552,SNORA17,intergenic
enh1815,chr19,38065511.0,38066510.0,0.755,Cep55,genic
enh1816,chr19,7583511.0,7584510.0,0.7549,Pla2g16,genic
enh1817,chr2,87515844.0,87516843.0,0.7549,RP23-178B19.7,downstream
enh1818,chr5,103708982.0,103709981.0,0.7548,Aff1,genic
enh1819,chr6,111446007.0,111447006.0,0.7547,Grm7,genic
enh1820,chr9,42856918.0,42857917.0,0.7547,Grik4,genic
enh1821,chr7,24904982.0,24905981.0,0.7546,Arhgef1,genic
enh1822,chr3,9649001.0,9650000.0,0.7545,Pag1,intergenic
enh1823,chr13,83710396.0,83711395.0,0.7543,RP23-88A13.2,intergenic
enh1824,chr14,27669815.0,27670814.0,0.7543,Erc2,genic
enh1825,chr2,141266265.0,141267264.0,0.7543,Macrod2,genic
enh1826,chr1,153094871.0,153095870.0,0.7542,Nmnat2,genic
enh1827,chr4,25795854.0,25796853.0,0.7542,Fut9,genic
enh1828,chr7,45564631.0,45565630.0,0.7542,Hsd17b14,genic
enh1829,chr9,50492896.0,50493895.0,0.7542,1600029D21Rik,upstream
enh1830,chrX,7428875.0,7429874.0,0.7542,RP23-207H18.3,genic
enh1831,chr18,47495347.0,47496346.0,0.7541,Sema6a,intergenic
enh1832,chr4,155188892.0,155189891.0,0.754,Ski,genic
enh1833,chr11,85646499.0,85647498.0,0.7539,Bcas3,genic
enh1834,chr5,65577762.0,65578761.0,0.7539,Ube2k,genic
enh1835,chr5,122452992.0,122453991.0,0.7539,Atp2a2,genic
enh1836,chr10,116287945.0,116288944.0,0.7538,Ptprb,genic
enh1837,chr15,8090001.0,8091000.0,0.7538,Wdr70,genic
enh1838,chr2,168776501.0,168777500.0,0.7537,RP23-354I18.3,downstream
enh1839,chr4,117473396.0,117474395.0,0.7537,Rnf220,genic
enh1840,chr16,20370928.0,20371927.0,0.7535,Abcc5,genic
enh1841,chr8,109817101.0,109818100.0,0.7535,Ap1g1,genic
enh1842,chr5,140174047.0,140175046.0,0.7534,Mad1l1,genic
enh1843,chr9,84240394.0,84241393.0,0.7534,U1,intergenic
enh1844,chr18,41936347.0,41937346.0,0.7533,Prelid2,genic
enh1845,chr4,56899129.0,56900128.0,0.7533,D730040F13Rik,genic
enh1846,chr11,118470687.0,118471686.0,0.7532,RP23-159O6.4,downstream
enh1847,chr8,128042101.0,128043100.0,0.7531,AC132382.1,intergenic
enh1848,chr9,62819194.0,62820193.0,0.753,Fem1b,upstream
enh1849,chr9,70487194.0,70488193.0,0.753,Rnf111,genic
enh1850,chr1,135724424.0,135725423.0,0.7529,Csrp1,genic
enh1851,chr1,163162870.0,163163869.0,0.7529,SNORA40,intergenic
enh1852,chr18,75654347.0,75655346.0,0.7529,Gm672,genic
enh1853,chr13,19630132.0,19631131.0,0.7527,Sfrp4,genic
enh1854,chr1,192869807.0,192870806.0,0.7526,RP23-381K21.2,intergenic
enh1855,chr11,20137998.0,20138997.0,0.7525,RP23-19L22.2,upstream
enh1856,chr16,12960908.0,12961907.0,0.7525,Ercc4,intergenic
enh1857,chr9,45957918.0,45958917.0,0.7524,Sidt2,upstream
enh1858,chr1,182030870.0,182031869.0,0.7523,Enah,intergenic
enh1859,chr9,49711896.0,49712895.0,0.7523,Ncam1,genic
enh1860,chr10,70091253.0,70092252.0,0.7518,Ccdc6,upstream
enh1861,chr1,90404426.0,90405425.0,0.7517,Cxcr7,intergenic
enh1862,chr1,153493871.0,153494870.0,0.7515,Dhx9,upstream
enh1863,chr5,25536183.0,25537182.0,0.7515,Cct8l1,intergenic
enh1864,chr3,22034079.0,22035078.0,0.7513,2810416G20Rik,intergenic
enh1865,chr10,93188256.0,93189255.0,0.7511,Cdk17,genic
enh1866,chr4,91304310.0,91305309.0,0.7511,Elavl2,genic
enh1867,chr10,67458253.0,67459252.0,0.7509999999999999,Egr2,intergenic
enh1868,chr4,13803854.0,13804853.0,0.7509,Runx1t1,genic
enh1869,chr4,29090851.0,29091850.0,0.7508,RP23-200B23.2,genic
enh1870,chr1,36988156.0,36989155.0,0.7506,5S_rRNA,intergenic
enh1871,chr4,125607757.0,125608756.0,0.7505,Grik3,genic
enh1872,chr1,16653920.0,16654919.0,0.7504,Tceb1,genic
enh1873,chr6,142510481.0,142511480.0,0.7503,Ldhb,upstream
enh1874,chr16,22075928.0,22076927.0,0.7502,Igf2bp2,genic
enh1875,chr18,24523500.0,24524499.0,0.7501,Rprd1a,genic
enh1876,chr3,89731079.0,89732078.0,0.7501,Adar,genic
enh1877,chr17,66486661.0,66487660.0,0.7499,Rab12,downstream
enh1878,chr4,142071086.0,142072085.0,0.7499,Tmem51,genic
enh1879,chr2,106497844.0,106498843.0,0.7495,RP23-253D15.1,genic
enh1880,chr11,29597001.0,29598000.0,0.7494,RP23-92B18.8,genic
enh1881,chr2,73053944.0,73054943.0,0.7494,Ola1,intergenic
enh1882,chr7,46760631.0,46761630.0,0.7494,Hps5,genic
enh1883,chr10,116560945.0,116561944.0,0.7493,Cnot2,genic
enh1884,chr11,79001499.0,79002498.0,0.7493,Ksr1,intergenic
enh1885,chr5,3577001.0,3578000.0,0.7492,1700109H08Rik,genic
enh1886,chr6,39400002.0,39401001.0,0.7492,Mkrn1,genic
enh1887,chr8,26064529.0,26065528.0,0.7491,Hook3,genic
enh1888,chr4,129749757.0,129750756.0,0.7490000000000001,Khdrbs1,upstream
enh1889,chr4,43402129.0,43403128.0,0.7489,Rusc2,genic
enh1890,chr7,102638487.0,102639486.0,0.7489,Olfr554,upstream
enh1891,chr19,32726511.0,32727510.0,0.7488,Atad1,intergenic
enh1892,chr6,29020001.0,29021000.0,0.7487,mmu-mir-129-1,upstream
enh1893,chr9,43859918.0,43860917.0,0.7487,U6,intergenic
enh1894,chr7,130945487.0,130946486.0,0.7486,Fgfr2,genic
enh1895,chr18,37877347.0,37878346.0,0.7485,Diap1,genic
enh1896,chr5,20973183.0,20974182.0,0.7485,Ptpn12,intergenic
enh1897,chr2,119855265.0,119856264.0,0.7484,AL954662.1,intergenic
enh1898,chr5,4303001.0,4304000.0,0.7484,Gm9897,intergenic
enh1899,chr11,33551001.0,33552000.0,0.7483,Gabrp,genic
enh1900,chr4,153632892.0,153633891.0,0.7483,Ajap1,intergenic
enh1901,chr6,122702983.0,122703982.0,0.7483,Nanog,upstream
enh1902,chr1,59761157.0,59762156.0,0.7481,Bmpr2,upstream
enh1903,chr18,61627347.0,61628346.0,0.7481,AC148011.4,intergenic
enh1904,chr11,44708499.0,44709498.0,0.748,Ebf1,genic
enh1905,chr1,110774424.0,110775423.0,0.7477,Cdh19,intergenic
enh1906,chr13,97555046.0,97556045.0,0.7477,AC124581.1,intergenic
enh1907,chr2,117194265.0,117195264.0,0.7477,mmu-mir-674,downstream
enh1908,chr6,93979007.0,93980006.0,0.7476,Magi1,genic
enh1909,chr11,29714001.0,29715000.0,0.7475,Rtn4,genic
enh1910,chr4,96090310.0,96091309.0,0.7475,Cyp2j12,downstream
enh1911,chr6,134825983.0,134826982.0,0.7475,Crebl2,upstream
enh1912,chr14,105857784.0,105858783.0,0.7472,Spry2,intergenic
enh1913,chr12,70148014.0,70149013.0,0.7471,RP23-101G11.3,upstream
enh1914,chr4,53634129.0,53635128.0,0.7471,Fsd1l,genic
enh1915,chr10,108433945.0,108434944.0,0.747,Pawr,intergenic
enh1916,chr7,122279487.0,122280486.0,0.747,Prkcb,upstream
enh1917,chr5,77261976.0,77262975.0,0.7468,Rest,upstream
enh1918,chr11,76351499.0,76352498.0,0.7467,Nxn,genic
enh1919,chr15,74224571.0,74225570.0,0.7467,AC118627.1,intergenic
enh1920,chr6,72753007.0,72754006.0,0.7467,Tcf7l1,genic
enh1921,chr1,12355920.0,12356919.0,0.7466,U6,intergenic
enh1922,chr12,100533791.0,100534790.0,0.7466,Ttc7b,intergenic
enh1923,chr9,97113582.0,97114581.0,0.7466,Slc25a36,upstream
enh1924,chr13,97448046.0,97449045.0,0.7464,AC124581.1,intergenic
enh1925,chr5,106774982.0,106775981.0,0.7464,Hfm1,intergenic
enh1926,chr11,52032499.0,52033498.0,0.7462,AL669920.2,genic
enh1927,chr1,20907920.0,20908919.0,0.7461,Paqr8,genic
enh1928,chr6,120078983.0,120079982.0,0.7461,Ninj2,intergenic
enh1929,chr16,22919928.0,22920927.0,0.746,Fetub,overlapTSS
enh1930,chr5,148549425.0,148550424.0,0.7459,Ubl3,genic
enh1931,chr17,84573661.0,84574660.0,0.7458,Plekhh2,genic
enh1932,chr2,20486374.0,20487373.0,0.7458,Etl4,genic
enh1933,chr6,5020001.0,5021000.0,0.7458,Ppp1r9a,genic
enh1934,chr1,128400424.0,128401423.0,0.7457,Dars,genic
enh1935,chr12,55495014.0,55496013.0,0.7457,Nfkbia,upstream
enh1936,chr11,103863687.0,103864686.0,0.7456,Nsf,genic
enh1937,chr13,44851632.0,44852631.0,0.7456,Jarid2,genic
enh1938,chr14,11830487.0,11831486.0,0.7456,Ptprg,genic
enh1939,chr16,38406915.0,38407914.0,0.7455,Pla1a,genic
enh1940,chr2,166021501.0,166022500.0,0.7455,Ncoa3,genic
enh1941,chr11,4202998.0,4203997.0,0.7454,Tbc1d10a,genic
enh1942,chr10,20153195.0,20154194.0,0.7453,Mtap7,genic
enh1943,chr10,102371367.0,102372366.0,0.7453,Mgat4c,genic
enh1944,chr6,146458479.0,146459478.0,0.7453,Itpr2,genic
enh1945,chr1,59376157.0,59377156.0,0.7452,Pftk2,intergenic
enh1946,chr11,102329687.0,102330686.0,0.7452,Ubtf,intergenic
enh1947,chr15,34367246.0,34368245.0,0.7452,Matn2,genic
enh1948,chr15,79417571.0,79418570.0,0.7452,Csnk1e,genic
enh1949,chr9,28552416.0,28553415.0,0.7452,Opcml,genic
enh1950,chr3,119095083.0,119096082.0,0.745,Dpyd,genic
enh1951,chr7,3211000.0,3211999.0,0.745,mmu-mir-290,upstream
enh1952,chr7,19196652.0,19197651.0,0.745,Eml2,genic
enh1953,chr7,80745115.0,80746114.0,0.7449,Iqgap1,genic
enh1954,chr6,55794007.0,55795006.0,0.7448,Ccdc129,intergenic
enh1955,chr8,36593947.0,36594946.0,0.7448,Dlc1,genic
enh1956,chr17,7239652.0,7240651.0,0.7447,Rps6ka2,genic
enh1957,chr17,65222661.0,65223660.0,0.7447,Tmem232,intergenic
enh1958,chr8,40938647.0,40939646.0,0.7447,Pdgfrl,genic
enh1959,chr5,119578992.0,119579991.0,0.7446,AC140675.3,intergenic
enh1960,chr6,31240001.0,31241000.0,0.7446,RP23-402K12.2,genic
enh1961,chr7,49347631.0,49348630.0,0.7446,Nav2,genic
enh1962,chr13,37456132.0,37457131.0,0.7444,CT030182.1,intergenic
enh1963,chr5,127688631.0,127689630.0,0.7443,Glt1d1,genic
enh1964,chr11,96578687.0,96579686.0,0.7441,Skap1,genic
enh1965,chr18,82777609.0,82778608.0,0.7441,AC113104.1,intergenic
enh1966,chr13,118775194.0,118776193.0,0.7440000000000001,Fgf10,genic
enh1967,chr5,100671982.0,100672981.0,0.7438,Coq2,genic
enh1968,chr16,93911756.0,93912755.0,0.7437,Chaf1b,downstream
enh1969,chr17,29449056.0,29450055.0,0.7437,AC163629.1,intergenic
enh1970,chr2,154793265.0,154794264.0,0.7437,Raly,genic
enh1971,chr7,98188491.0,98189490.0,0.7437,AC119880.1,downstream
enh1972,chr1,78685426.0,78686425.0,0.7436,Acsl3,genic
enh1973,chr1,118642424.0,118643423.0,0.7436,Tcfcp2l1,genic
enh1974,chr15,8158001.0,8159000.0,0.7436,Nup155,genic
enh1975,chr5,97225982.0,97226981.0,0.7436,AC122916.1,intergenic
enh1976,chr18,80040262.0,80041261.0,0.7434,Pard6g,upstream
enh1977,chr17,56845578.0,56846577.0,0.7432,Acsbg2,genic
enh1978,chr7,49526631.0,49527630.0,0.7432,Nav2,intergenic
enh1979,chr7,57639631.0,57640630.0,0.7431,Gabrb3,genic
enh1980,chr7,19741652.0,19742651.0,0.743,Pvrl2,genic
enh1981,chr17,70829661.0,70830660.0,0.7429,Dlgap1,downstream
enh1982,chr2,102109844.0,102110843.0,0.7429,Ldlrad3,genic
enh1983,chr9,40793918.0,40794917.0,0.7429,Hspa8,upstream
enh1984,chr13,111938793.0,111939792.0,0.7428,RP23-255E18.3,intergenic
enh1985,chr13,23587132.0,23588131.0,0.7426,Hist1h2be,genic
enh1986,chr8,83776102.0,83777101.0,0.7426,7SK,intergenic
enh1987,chr1,135654424.0,135655423.0,0.7421,Nav1,genic
enh1988,chr12,87327051.0,87328050.0,0.7421,Sptlc2,genic
enh1989,chr5,53551762.0,53552761.0,0.7419,Rbpj,upstream
enh1990,chr14,62301164.0,62302163.0,0.7418,Dleu7,upstream
enh1991,chr17,79653661.0,79654660.0,0.7418,Fam82a1,genic
enh1992,chr1,154080871.0,154081870.0,0.7417,SNORA17,upstream
enh1993,chr14,27271815.0,27272814.0,0.7417,Arhgef3,genic
enh1994,chr4,142065086.0,142066085.0,0.7417,Tmem51,genic
enh1995,chr9,18720557.0,18721556.0,0.7417,Olfr24,intergenic
enh1996,chr5,34439352.0,34440351.0,0.7416,Fam193a,genic
enh1997,chr11,7532998.0,7533997.0,0.7415,RP23-20C9.3,intergenic
enh1998,chr13,97590046.0,97591045.0,0.7415,AC124581.1,intergenic
enh1999,chr14,72845194.0,72846193.0,0.7415,Fndc3a,intergenic
enh2000,chr17,10431135.0,10432134.0,0.7415,Pacrg,genic
enh2001,chr2,70797944.0,70798943.0,0.7415,Tlk1,genic
enh2002,chr4,5647854.0,5648853.0,0.7414,Fam110b,genic
enh2003,chr1,84871426.0,84872425.0,0.7413,Fbxo36,genic
enh2004,chr13,113729793.0,113730792.0,0.7413,Arl15,intergenic
enh2005,chr17,45465052.0,45466051.0,0.7413,Spats1,genic
enh2006,chr4,140694086.0,140695085.0,0.7412,Rcc2,upstream
enh2007,chr14,8402487.0,8403486.0,0.7411,Oit1,intergenic
enh2008,chr13,53460632.0,53461631.0,0.741,Msx2,downstream
enh2009,chr10,96655367.0,96656366.0,0.7409,Btg1,intergenic
enh2010,chr9,54098194.0,54099193.0,0.7409,Tnfaip8l3,intergenic
enh2011,chr13,109778793.0,109779792.0,0.7408,Pde4d,genic
enh2012,chr2,102119844.0,102120843.0,0.7408,Ldlrad3,genic
enh2013,chr2,167057501.0,167058500.0,0.7407,Znfx1,genic
enh2014,chr4,119073396.0,119074395.0,0.7407,RP23-344D2.1,upstream
enh2015,chr3,133518037.0,133519036.0,0.7405,Tet2,genic
enh2016,chr8,64833102.0,64834101.0,0.7405,Klhl2,genic
enh2017,chr9,55214194.0,55215193.0,0.7405,Nrg4,genic
enh2018,chr11,27800001.0,27801000.0,0.7404,RP23-156D8.1,intergenic
enh2019,chr5,132371131.0,132372130.0,0.7404,Auts2,genic
enh2020,chr10,67132253.0,67133252.0,0.7402,Reep3,intergenic
enh2021,chr12,86804051.0,86805050.0,0.74,7SK,upstream
enh2022,chr16,30693915.0,30694914.0,0.7399,Fam43a,intergenic
enh2023,chr2,20691374.0,20692373.0,0.7399,Etl4,genic
enh2024,chr13,44750632.0,44751631.0,0.7398,Jarid2,genic
enh2025,chr11,83974499.0,83975498.0,0.7397,Synrg,genic
enh2026,chr13,23995132.0,23996131.0,0.7397,Scgn,upstream
enh2027,chr18,27728500.0,27729499.0,0.7397,AC102562.1,intergenic
enh2028,chr16,45724888.0,45725887.0,0.7396,Tagln3,upstream
enh2029,chr1,162736870.0,162737869.0,0.7394,Bat2l2,genic
enh2030,chr11,72177499.0,72178498.0,0.7394,4933427D14Rik,genic
enh2031,chr6,136542480.0,136543479.0,0.7393,Atf7ip,genic
enh2032,chr17,43981052.0,43982051.0,0.7392,Rcan2,genic
enh2033,chr17,86751661.0,86752660.0,0.7392,Epas1,upstream
enh2034,chr16,13742908.0,13743907.0,0.7389,RP23-331D17.2,downstream
enh2035,chr19,40272511.0,40273510.0,0.7389,Pdlim1,upstream
enh2036,chr7,107207487.0,107208486.0,0.7389,Rbmxl2,upstream
enh2037,chr9,59473194.0,59474193.0,0.7389,Arih1,genic
enh2038,chr18,13741492.0,13742491.0,0.7387,Zfp521,genic
enh2039,chr13,56142640.0,56143639.0,0.7385,H2afy,upstream
enh2040,chr15,7082001.0,7083000.0,0.7384,Gm10050,intergenic
enh2041,chr16,3351001.0,3352000.0,0.7384,AC191865.1,downstream
enh2042,chr18,76556262.0,76557261.0,0.7383,Smad2,intergenic
enh2043,chr6,33871001.0,33872000.0,0.7383,Exoc4,genic
enh2044,chr2,132133265.0,132134264.0,0.7381,Slc23a2,genic
enh2045,chr15,25620246.0,25621245.0,0.738,Myo10,upstream
enh2046,chr10,43276195.0,43277194.0,0.7379,Pdss2,genic
enh2047,chr14,27345815.0,27346814.0,0.7379,Arhgef3,genic
enh2048,chr6,50318002.0,50319001.0,0.7379,Osbpl3,genic
enh2049,chr14,50979326.0,50980325.0,0.7378,Pnp2,intergenic
enh2050,chr5,131490131.0,131491130.0,0.7378,Auts2,genic
enh2051,chr8,15843001.0,15844000.0,0.7378,Csmd1,intergenic
enh2052,chr2,125984265.0,125985264.0,0.7377,Galk2,genic
enh2053,chr13,109643804.0,109644803.0,0.7376,Pde4d,genic
