name,chrom,start,end,strand,TPM
Ssna1,chr2,25271038,25272418,-,72.4698210052
Mapre1,chr2,153741286,153773314,+,72.4135390622
Hadha,chr5,30118303,30154980,-,72.3212722039
Anxa2,chr9,69453682,69491785,+,72.298422725
Baz1b,chr5,135187322,135246129,+,72.2960405056
Hmgb1,chr5,149047226,149053037,-,72.2796746441
Cers5,chr15,99735591,99772515,-,72.2707355865
Arl2,chr19,6134388,6141137,-,72.2489124278
Znhit3,chr11,84910954,84916356,-,72.2470601633
Snord19,chr14,31016218,31016272,-,72.2073110747
Taf6,chr5,138178616,138187186,-,72.1886115845
Mgea5,chr19,45750258,45783291,-,72.1838563501
Rab5a,chr17,53479233,53507678,+,72.1597824921
Tle3,chr9,61372365,61418497,+,72.1406998294
Bcl3,chr7,19808461,19822755,-,72.136664635
Kri1,chr9,21273456,21287969,-,72.0797238066
Mafg,chr11,120628350,120633547,-,72.0673895434
Cdk5rap3,chr11,96907424,96916514,-,72.0129325546
Ddx49,chr8,70292865,70302452,-,72.0066968708
Katna1,chr10,7725999,7763150,+,72.0041958567
Ppa2,chr3,133310109,133378235,+,71.9538546025
Qk,chr17,10206470,10319361,-,71.9080168607
Topors,chr4,40259605,40269841,-,71.9072072519
Pdcd11,chr19,47090765,47131145,+,71.883120462
Tmem248,chr5,130219743,130243765,+,71.8472866232
Pagr1a,chr7,127015050,127017352,-,71.8133495977
Dhx40,chr11,86768848,86807660,-,71.7783513568
Rbm5,chr9,107740494,107771002,-,71.7461408662
Maf1,chr15,76351293,76354378,+,71.7417264396
Ddx20,chr3,105678461,105687571,-,71.7215357705
Igf2bp3,chr6,49085217,49214954,-,71.6669489562
Rab10,chr12,3247427,3309969,-,71.6385539589
Fam98b,chr2,117249738,117271540,+,71.6117348287
Rfc4,chr16,23113947,23127730,-,71.5274883822
Nup133,chr8,123897122,123949265,-,71.4183630258
Tbp,chr17,15499887,15517427,+,71.3496705234
Pitpna,chr11,75588107,75628778,+,71.2954131543
Plagl1,chr10,13090787,13131695,+,71.2651771416
Vta1,chr10,14655332,14705489,-,71.1601520796
Zfp7,chr15,76879275,76892394,+,71.127858796
Cnot2,chr10,116485160,116581511,-,71.1043723703
2810403A07Rik,chr3,88685793,88712933,+,71.0853422136
Bysl,chr17,47599330,47611492,-,71.0670009065
Peg10,chr6,4747305,4760516,+,71.0554470292
Oat,chr7,132557474,132576398,-,71.0257670707
Ddx19a,chr8,110974990,110997823,-,70.9901183926
Pinx1,chr14,63860311,63919859,+,70.9759114158
Polr1a,chr6,71909052,71979360,+,70.9510963504
Oxsr1,chr9,119238432,119322427,-,70.946452872
Abcc5,chr16,20331303,20426394,-,70.9053345301
Arhgap1,chr2,91650117,91672320,+,70.8987100462
Exosc1,chr19,41922979,41933314,-,70.8431564688
Ak6,chr13,100651342,100666415,+,70.8295486157
Chek2,chr5,110840016,110874133,+,70.7804268989
Mfsd1,chr3,67582767,67604231,+,70.762926156
Ndc1,chr4,107367783,107414338,+,70.7351135755
Nupl1,chr14,60219467,60251378,-,70.7168960367
Wnk1,chr6,119923968,120038655,-,70.7032622102
Pttg1ip,chr10,77581766,77598732,+,70.687975972
Trim24,chr6,37870810,37968445,+,70.6820723394
Gemin2,chr12,59013392,59027988,+,70.6691429435
Ddx6,chr9,44604891,44640731,+,70.6625816727
Traf4,chr11,78158422,78165550,-,70.6525939096
B4galt6,chr18,20684598,20746404,-,70.5967196886
Ipo11,chr13,106794438,106936915,-,70.5820261859
Gstp1,chr19,4035410,4037912,-,70.567535899
Cnot7,chr8,40492537,40515847,-,70.498303103
Vti1b,chr12,79156016,79172458,-,70.3814104474
Ubfd1,chr7,122067197,122082199,+,70.3474039502
Gm21283,chr8,110495365,110502356,-,70.3300831019
Gtf2a2,chr9,70012547,70022866,+,70.3164054533
Zfp36l1,chr12,80107759,80113013,-,70.2906121443
Sar1b,chr11,51763662,51791953,+,70.2325965033
Cenpn,chr8,116921739,116941503,+,70.2240791451
Vangl1,chr3,102155899,102204693,-,70.2007262487
Pmvk,chr3,89459117,89469009,+,70.1606765761
BC030867,chr11,102248881,102265183,+,70.1595979974
Mpp6,chr6,50110240,50198598,+,70.1573700117
Esf1,chr2,140119880,140170558,-,70.1465722977
Tarbp2,chr15,102518191,102523676,+,70.0959477628
Ctbp1,chr5,33247722,33275004,-,70.0618844983
Strn4,chr7,16815888,16840931,+,70.0305507805
Ufd1l,chr16,18812293,18835261,+,69.9970958567
Tdp2,chr13,24831658,24842153,+,69.9216891778
Trip10,chr17,57249450,57263697,+,69.874717321
Adgre5,chr8,83723250,83741311,-,69.8331795994
Ptprf,chr4,118208212,118291397,-,69.7680587278
Eif1ad,chr19,5366812,5371511,+,69.7403269579
Mrpl53,chr6,83109107,83109932,+,69.7320621534
Sgpl1,chr10,61098641,61147665,-,69.7256324676
Ska2,chr11,87109260,87122974,+,69.6437611001
Wiz,chr17,32354049,32389439,-,69.6328497056
Anapc2,chr2,25272465,25285916,+,69.6063827142
Pltp,chr2,164839517,164857708,-,69.5975899252
Sesn2,chr4,132492806,132510456,-,69.5777370769
Fam129b,chr2,32876133,32925253,+,69.4489891424
Psmc3ip,chr11,101092140,101095435,-,69.4140604527
Ncor1,chr11,62316425,62457332,-,69.3916452159
Mesdc2,chr7,83891999,83901532,+,69.365355463
Pam16,chr16,4616465,4624946,-,69.3479892859
Ak1,chr2,32621757,32635058,+,69.3414712071
Pml,chr9,58217179,58249786,-,69.2869961641
Dhx8,chr11,101732955,101767357,+,69.2636801867
Kif20b,chr19,34922357,34975731,+,69.2480560847
Rbm26,chr14,105114518,105177327,-,69.2346354275
Adsl,chr15,80948489,80970947,+,69.2300227527
Pck2,chr14,55540265,55550017,+,69.2274684937
Sde2,chr1,180851150,180868114,+,69.224189735
Adpgk,chr9,59291571,59316200,+,69.159479294
Osgep,chr14,50915373,50924893,-,69.0467780962
Nefm,chr14,68119544,68125004,-,69.0446579856
Klf3,chr5,64803522,64830129,+,69.0181068649
Parp2,chr14,50807945,50821300,+,68.9994731064
Eme1,chr11,94645001,94653754,-,68.9977827167
Pced1b,chr15,97247106,97385691,+,68.9449450039
Zfp330,chr8,82763619,82774126,-,68.9004078683
Dda1,chr8,71469193,71476097,+,68.8705946411
Ccnt2,chr1,127774163,127804837,+,68.8420525348
Abhd17a,chr10,80583648,80590341,-,68.8402731442
Gemin4,chr11,76210570,76217572,-,68.8290362447
Mis18bp1,chr12,65132734,65172580,-,68.6470383843
Morc1,chr16,48431236,48630905,+,68.6364792282
Pdcd2l,chr7,34184496,34196647,-,68.6071550739
Sugp1,chr8,70042812,70071953,+,68.6018256847
Smap1,chr1,23844824,23922381,-,68.4576870761
Ecd,chr14,20319858,20348121,-,68.4419611942
Ube2b,chr11,51985145,52000466,-,68.423396779
Pigs,chr11,78328421,78342776,+,68.3757968706
Slc7a6os,chr8,106200437,106210933,-,68.3382260317
Kpna1,chr16,35983362,36036162,+,68.3358127055
Setd1a,chr7,127777388,127800119,+,68.2908180269
Zw10,chr9,49055580,49078773,+,68.2686635725
Heatr1,chr13,12395374,12438893,+,68.231017963
Ythdf2,chr4,132184915,132212256,-,68.2219873653
Ercc3,chr18,32240330,32270147,+,68.2057153436
Ppig,chr2,69723087,69754059,+,68.2050014971
Ift46,chr9,44773008,44792714,+,68.1643865998
Mpp1,chrX,75109732,75131016,-,68.1389048793
Plekhj1,chr10,80796098,80798626,-,68.0540269768
Wipi2,chr5,142629583,142669370,+,68.0316848201
Mdc1,chr17,35841497,35859670,+,67.9477896094
Kctd20,chr17,28953215,28967937,+,67.9144255158
Prmt3,chr7,49778357,49858265,+,67.8865687854
Chmp1a,chr8,123204260,123212788,-,67.8700686638
Lrrc47,chr4,154011802,154021512,+,67.8553557113
U2af1l4,chr7,30563339,30565364,+,67.821875554
Dhx30,chr9,110084318,110117616,-,67.8175283731
Supv3l1,chr10,62429377,62449693,-,67.8159059061
Trpc4ap,chr2,155634276,155692384,-,67.7527988659
Pbk,chr14,65805910,65817822,+,67.7390542563
Vps4b,chr1,106770787,106796725,-,67.716216924
Pus1,chr5,110773666,110780615,-,67.7008866378
Snora70,chrX,74272491,74272620,+,67.6430606651
Pfas,chr11,68985700,69008460,-,67.6180143857
Lcmt1,chr7,123377981,123430358,+,67.5670481046
Fads1,chr19,10182887,10196872,+,67.5647097686
Ppp1r11,chr17,36948354,36951792,-,67.4828466135
Mark3,chr12,111574509,111656227,+,67.4194945497
Nif3l1,chr1,58447632,58462276,+,67.4094339245
Cdca2,chr14,67676353,67715841,-,67.4075705773
Myeov2,chr1,92637144,92641985,-,67.3911387396
Plscr1,chr9,92250193,92272561,+,67.3910114216
Otud6b,chr4,14809504,14826587,-,67.3746757349
Lpcat1,chr13,73467382,73514538,+,67.312154496
Cd2ap,chr17,42792950,42876424,-,67.2569793266
Nosip,chr7,45062428,45078503,+,67.2509806637
Phrf1,chr7,141228787,141262751,+,67.2409824902
Polr3c,chr3,96711894,96727439,-,67.2025647434
Cd151,chr7,141467361,141471481,+,67.1749683464
H1f0,chr15,79028211,79030500,+,67.1646625015
Rnf34,chr5,122850187,122868945,+,67.0475623708
Rfwd3,chr8,111270943,111300222,-,67.038320135
Pex5,chr6,124396815,124415067,-,67.0287259119
Aldh7a1,chr18,56525735,56572939,-,67.0093728689
Nsmce1,chr7,125467639,125491542,-,66.9689238194
Bre,chr5,31698049,32084739,+,66.9287393269
Espl1,chr15,102296292,102324356,+,66.9266645395
Epb4.1l2,chr10,25359797,25523518,+,66.8836087066
Epha2,chr4,141301220,141329384,+,66.7900620119
Def8,chr8,123442955,123463899,+,66.7609280026
Cnn2,chr10,79988599,79995400,+,66.726685722
Aunip,chr4,134510998,134523922,+,66.6779302938
Gtf2i,chr5,134237831,134314760,-,66.6730954371
Dnase2a,chr8,84908623,84911461,+,66.5307928342
Pgp,chr17,24470472,24471596,+,66.4288532479
Men1,chr19,6334978,6340894,+,66.3767696582
Pcmt1,chr10,7630235,7663584,-,66.3499563196
Zfp414,chr17,33629091,33631714,+,66.2716407225
Htra2,chr6,83051266,83054571,-,66.2640510394
Aggf1,chr13,95350682,95375357,-,66.2444896036
Atf6b,chr17,34647145,34655074,+,66.2297006862
Arpp19,chr9,75037613,75060313,+,66.2274960187
Alg3,chr16,20605457,20610749,-,66.2210108484
Azin1,chr15,38487429,38519266,-,66.1589913988
Dcaf8,chr1,172148014,172196393,+,66.1564625914
Rhot2,chr17,25838837,25844851,-,66.1441885366
Fbxl19,chr7,127746774,127768928,+,66.1410233781
Ankrd11,chr8,122883821,123042284,-,66.1114013377
Txndc12,chr4,108834677,108862119,+,66.1070219349
3110002H16Rik,chr18,12168729,12189969,+,66.0759774909
Id2,chr12,25093798,25096092,-,66.0693756275
Ube2r2,chr4,41136020,41193370,+,66.0686742487
Zfp740,chr15,102203644,102215610,+,66.045178557
Rexo4,chr2,26953562,26964386,-,66.0397239824
Mlx,chr11,101087289,101092207,+,66.0186758246
Grk6,chr13,55445071,55460927,+,65.9718119281
Rybp,chr6,100228564,100287358,-,65.9270967115
Pom121,chr5,135376139,135394546,-,65.9265620517
Lefty1,chr1,180935038,180938401,+,65.8439418952
Bola3,chr6,83349483,83358392,+,65.8368780919
Pum2,chr12,8674133,8752583,+,65.8035673793
Cebpzos,chr17,78916498,78921048,+,65.8021139483
Rsu1,chr2,13076966,13271415,-,65.7568151438
Trappc3,chr4,126262404,126275883,+,65.7441219315
Tmem209,chr6,30481232,30509706,-,65.7305726853
Ppil4,chr10,7792893,7822563,+,65.6916295975
Fhl1,chrX,56731760,56793346,+,65.6784522579
Nras,chr3,103058284,103067914,+,65.67308484
Nup160,chr2,90677214,90736328,+,65.6721017446
Kpna6,chr4,129643978,129672767,-,65.6644716702
Slc12a7,chr13,73763696,73816742,+,65.6233686312
Gde1,chr7,118688557,118705738,-,65.5130089354
Sppl3,chr5,115011523,115098790,+,65.473940935
Ensa,chr3,95624979,95632117,+,65.4452457979
Mum1,chr10,80226597,80245144,+,65.393334748
Ccrn4l,chr3,51224446,51251654,+,65.3893350545
Zmym1,chr4,127047093,127061132,-,65.3752519875
Ndufaf2,chr13,108052588,108158625,-,65.3619152088
Morc2a,chr11,3649493,3690372,+,65.3545062532
Med11,chr11,70451930,70453726,+,65.3189521265
Tpd52l2,chr2,181497141,181517962,+,65.3130052887
Atp13a3,chr16,30312423,30388530,-,65.3113563804
Ptgfrn,chr3,101040235,101110166,-,65.3023941878
Irak1,chrX,74013913,74023921,-,65.2743433666
Gstm2,chr3,107981701,107986436,-,65.200552248
Ahcyl1,chr3,107663119,107696548,-,65.19150845
Zc3h14,chr12,98746967,98787774,+,65.1595177568
Med8,chr4,118409336,118415824,+,65.1424287669
Ercc6l,chrX,102142819,102157091,-,65.1330979854
Yes1,chr5,32611170,32687066,+,65.0898054503
Cltb,chr13,54592938,54611272,-,65.0745446627
Arl8b,chr6,108783058,108823723,+,65.0441106802
Llph,chr10,120227059,120232070,+,64.9866575263
Gnas,chr2,174284319,174346742,+,64.9673851338
Coa5,chr1,37417084,37430103,-,64.9611783905
Txnip,chr3,96557956,96561857,+,64.9420607689
Gtf2f2,chr14,75896936,76010865,-,64.913503481
Ints9,chr14,64950044,65039835,+,64.9029328113
Elavl1,chr8,4284781,4325100,-,64.8987614094
Eras,chrX,7924275,7928607,-,64.8858248517
Pgm1,chr5,64092949,64128158,+,64.8828957819
Crip2,chr12,113140235,113145506,+,64.8383713141
Htatsf1,chrX,57053569,57067182,+,64.7866848391
Cpt1a,chr19,3323300,3385733,+,64.7618713006
Apool,chrX,112311407,112372430,+,64.7066391567
Llgl1,chr11,60699689,60714188,+,64.6403102463
Cdca4,chr12,112820234,112829389,-,64.6387184589
Slc35g1,chr19,38395979,38405607,+,64.6369111229
Palm3,chr8,84021473,84030295,+,64.6298441827
Taf12,chr4,132274374,132293330,+,64.622874739
Vprbp,chr9,106821975,106880992,+,64.6179227046
Cmas,chr6,142756685,142775714,+,64.6077668833
Por,chr5,135689144,135735326,+,64.6033730187
Rbm7,chr9,48488696,48495330,-,64.5980945246
Shcbp1,chr8,4735979,4779534,-,64.5786906988
Pwp2,chr10,78170909,78185149,-,64.5636571157
Urm1,chr2,29827388,29844996,+,64.5222794438
Tlk1,chr2,70712407,70825480,-,64.5059811494
Med30,chr15,52712444,52730431,+,64.4297917804
Dusp12,chr1,170874187,170885540,-,64.3933853877
Trappc13,chr13,104142152,104178466,-,64.3858390225
Eri3,chr4,117550323,117674297,+,64.3709802001
Rnpep,chr1,135262698,135284084,-,64.3043032626
Pycrl,chr15,75916462,75921560,-,64.2873452774
Rnf40,chr7,127588697,127603605,+,64.28431498
Safb2,chr17,56562941,56584583,-,64.2770144388
Emc7,chr2,112455024,112467436,+,64.2150906219
Lamtor4,chr5,138255481,138259395,+,64.2075865744
Ugdh,chr5,65413221,65435842,-,64.178174603
Cog4,chr8,110847023,110882234,+,64.1216152765
Scaf11,chr15,96411697,96460843,-,64.1096483143
Gfer,chr17,24693190,24696156,-,64.077192878
Serf2,chr2,121449197,121453420,+,64.0704799029
Slc35a4,chr18,36679214,36683862,+,64.021209042
Cdipt,chr7,126975913,126980501,+,64.0106320276
Psmg2,chr18,67641598,67654162,+,63.9865198421
Atg14,chr14,47540892,47568434,-,63.9861760182
Araf,chrX,20848542,20860521,+,63.9089003554
Znhit1,chr5,136982200,136987882,-,63.895545506
Cep57,chr9,13807787,13827107,-,63.8942228896
Phax,chr18,56562568,56587712,+,63.8428097036
Rab18,chr18,6765166,6791606,+,63.8087698414
LOC105246506,chr18,80186238,80193569,+,63.8009654324
Prim2,chr1,33453807,33669794,-,63.7916641162
Pdk3,chrX,93764615,93832095,-,63.7076648071
Hmbs,chr9,44336347,44344228,-,63.7001667882
Nmt2,chr2,3284211,3328877,+,63.6730293788
Ccdc25,chr14,65837301,65866604,+,63.6710898993
Siah1b,chrX,164070702,164076493,-,63.6440392272
2610318N02Rik,chr16,17113397,17125106,-,63.6342069062
Ralb,chr1,119470304,119504782,-,63.6276906426
Skap2,chr6,51859164,52012549,-,63.5647674415
Reps1,chr10,18055939,18125155,+,63.5572902066
Ctnnbl1,chr2,157737400,157891903,+,63.541917766
Rnh1,chr7,141160325,141172851,-,63.488892513
2810428I15Rik,chr8,70504295,70506739,-,63.4679159792
Vps36,chr8,22192859,22218597,+,63.4580132727
Sp3,chr2,72936431,72980446,-,63.3757352421
Ogdhl,chr14,32322018,32347820,+,63.3350672591
Hspbap1,chr16,35770385,35828462,+,63.3271664292
Nfx1,chr4,40970905,41025992,+,63.2933903043
Hspa14,chr2,3488853,3512814,-,63.2891452342
Gys1,chr7,45434838,45456617,+,63.2284987208
Stat3,chr11,100886809,100939511,-,63.2122330966
Abhd17c,chr7,84109355,84151893,-,63.1875634562
Rrp36,chr17,46667452,46674255,-,63.1505347885
Prune,chr3,95253673,95282076,-,63.1334053852
Luc7l2,chr6,38551443,38609470,+,63.1291065937
Pip4k2c,chr10,127197066,127211622,-,63.0911191207
Hras,chr7,141189933,141194004,-,63.0432275805
Tspyl2,chrX,152336851,152342484,-,63.0358193665
Gramd1a,chr7,31130126,31151050,-,63.0155043943
Lrrc40,chr3,158036681,158067090,+,62.9979983532
Sat1,chrX,155213125,155216449,-,62.995735069
Rtel1,chr2,181319723,181356616,+,62.985173981
Txlna,chr4,129626076,129641065,-,62.9611587225
Tmem8,chr17,26113315,26123253,+,62.957376251
Mrpl44,chr1,79776017,79781445,+,62.8927565391
Mtfr1l,chr4,134525554,134535387,-,62.8795581288
Surf6,chr2,26890771,26902813,-,62.8772609058
Stk24,chr14,121286340,121379230,-,62.8701642001
Kdm3b,chr18,34777007,34839370,+,62.8629881335
Ier3ip1,chr18,76930026,76941614,+,62.8420886059
Sptlc2,chr12,87307888,87388230,-,62.8179896501
Usp8,chr2,126707327,126759314,+,62.7982151243
Sdad1,chr5,92284009,92310024,-,62.7963755384
Spats2,chr15,99126844,99212466,+,62.7620039568
Larp4,chr15,99970064,100016358,+,62.6907164698
Nubp1,chr16,10411937,10424425,+,62.6856638464
Tamm41,chr6,115004380,115037874,-,62.6628827777
Asun,chr6,146549631,146577835,-,62.6463791561
Gemin6,chr17,80224488,80228497,+,62.6348140103
Tfeb,chr17,47737036,47792416,+,62.6120523188
Gm13154,chr4,147553276,147585201,+,62.5582600869
Lman2,chr13,55343832,55362783,-,62.5566875644
Lsm14b,chr2,180024986,180035461,+,62.5554764766
Wdr6,chr9,108572312,108578670,-,62.4969319549
E2f1,chr2,154559399,154569892,-,62.4887234662
Acsf2,chr11,94557101,94601786,-,62.4336282539
Snord4a,chr11,78181686,78181756,-,62.3894051429
Snord49b,chr11,62603085,62603148,+,62.3380655303
Isy1,chr6,87818447,87838759,-,62.3266448951
Amotl2,chr9,102717803,102733417,+,62.3207757238
Pcsk6,chr7,65862135,66050386,+,62.3111810914
Gaa,chr11,119267966,119285698,+,62.2760252974
Ctsz,chr2,174427493,174438992,-,62.246449886
Ube2l6,chr2,84798827,84810003,+,62.2080102316
Snx1,chr9,66088126,66124886,-,62.1928688772
Glb1,chr9,114401077,114474379,+,62.1841550972
Zfp936,chr7,43177587,43192109,+,62.1656522867
Ldlr,chr9,21723575,21749918,+,62.11091445
Zfpl1,chr19,6080762,6084891,-,62.0687812881
Ilk,chr7,105736589,105742925,+,62.0430940069
Hmox2,chr16,4726360,4766249,+,62.0332889867
Slc7a1,chr5,148327409,148399904,-,62.0320465212
Lama5,chr2,180176372,180225859,-,62.0293924058
Rmnd5b,chr11,51623672,51635896,-,61.9908363976
Vamp3,chr4,151047304,151057953,-,61.9860475427
Dcaf12,chr4,41291299,41314901,-,61.9178893267
Atn1,chr6,124742543,124756487,-,61.9061538182
Dlc1,chr8,36567738,36952442,-,61.8926897859
Spc25,chr2,69193894,69206213,-,61.8808675734
Tpp1,chr7,105744846,105752207,-,61.8737084743
Ephx2,chr14,66084371,66124522,-,61.8721863387
N4bp1,chr8,86841138,86885258,-,61.869155166
Ndufa11,chr17,56717761,56724248,+,61.8655418815
Noc3l,chr19,38788127,38819237,-,61.8514459722
0610009B22Rik,chr11,51685384,51688634,-,61.8257756666
Pawr,chr10,108332188,108414391,+,61.8035838585
Smarcd2,chr11,106263170,106272972,-,61.7784135941
Gpatch4,chr3,88043105,88055994,+,61.7699492085
Cab39,chr1,85793446,85851577,+,61.7345574746
Dhcr7,chr7,143823166,143848410,+,61.7240495397
Gjc1,chr11,102799477,102819686,-,61.6559967725
Atad1,chr19,32672562,32712298,-,61.59945705
Tex261,chr6,83770413,83775812,-,61.5719083888
Crnkl1,chr2,145917481,145934700,-,61.5328546155
Gabbr1,chr17,37045965,37074305,+,61.5061050654
Otud4,chr8,79639675,79677755,+,61.4732762447
Gja1,chr10,56377299,56390419,+,61.451330479
Yif1a,chr19,5088537,5092879,+,61.4067559999
Zcchc8,chr5,123698301,123721044,-,61.3958628709
Slc25a17,chr15,81318920,81360765,-,61.3900974523
Dnm2,chr9,21424907,21507759,+,61.3538358387
Ptgr1,chr4,58965589,58987078,-,61.3246111692
Shc1,chr3,89418550,89430029,+,61.3246046788
Axin1,chr17,26138685,26195811,+,61.3078783169
Ube2t,chr1,134962564,134974179,+,61.2892882516
Hgs,chr11,120467634,120483984,+,61.2746602455
Ube2k,chr5,65537260,65598989,+,61.2452716152
Ecsit,chr9,22072245,22085427,-,61.243439005
Gemin7,chr7,19564948,19573343,-,61.2331801246
Ube2f,chr1,91250318,91286025,+,61.2304300071
Taf11,chr17,27901127,27907724,-,61.1770189672
Akirin1,chr4,123735194,123750299,-,61.1674625517
Cenpb,chr2,131177288,131180012,-,61.1393959256
Gga3,chr11,115584254,115603916,-,61.1295795861
Cox7a1,chr7,30184170,30186030,+,61.1034620164
Ppp1r15b,chr1,133131165,133139800,+,61.1020931191
Ubd,chr17,37193891,37196101,+,61.0196283753
Acd,chr8,105698158,105701095,-,60.9806890835
Dtl,chr1,191537355,191575544,-,60.9791085541
Pcyt2,chr11,120610086,120617890,-,60.9704795867
Crcp,chr5,130029305,130060783,+,60.9600140297
Sirt1,chr10,63319004,63339035,-,60.9422563181
Tle4,chr19,14448071,14598183,-,60.9336008982
Ryk,chr9,102834919,102908307,+,60.9007489584
Rnf115,chr3,96727610,96791155,+,60.8933461278
Diap1,chr18,37843600,37935423,-,60.8188792201
Stx4a,chr7,127841807,127848965,+,60.8015278012
Mfsd5,chr15,102279455,102281744,+,60.7775728435
Dcaf4,chr12,83520465,83541992,+,60.7473622346
Kit,chr5,75574986,75656721,+,60.7374716415
Tmem189,chr2,167643224,167661544,-,60.7253018472
Dusp27,chr1,166098147,166127898,-,60.712355022
Tnip1,chr11,54910786,54962940,-,60.7003082227
Rogdi,chr16,5008728,5013553,-,60.6995346682
Kras,chr6,145216698,145250231,-,60.6645973964
Ppme1,chr7,100326736,100371896,-,60.6631204743
Helz,chr11,107547959,107686943,+,60.6561047111
Sp1,chr15,102406315,102436404,+,60.6124601425
Map1lc3a,chr2,155276363,155278073,+,60.4874954163
Mme,chr3,63295434,63383713,+,60.4861276736
Pnisr,chr4,21847582,21876475,+,60.4709951914
Itm2b,chr14,73362231,73385271,-,60.4172674878
Mfn1,chr3,32529481,32579225,+,60.4143569043
Cpsf6,chr10,117344667,117376973,-,60.411459617
Pnrc2,chr4,135870925,135873846,-,60.3851581612
Kpna4,chr3,69072220,69127092,-,60.3625659903
Churc1,chr12,76765572,76783178,+,60.28313463
Fyttd1,chr16,32877783,32908963,+,60.2374831933
Tmbim4,chr10,120208825,120224897,+,60.2116630992
Tfap2c,chr2,172549592,172558621,+,60.2049068797
Arrb2,chr11,70432579,70440828,+,60.1657783266
Kank2,chr9,21766772,21798546,-,60.1262671808
Pcid2,chr8,13077524,13105343,-,60.1252414293
Ppih,chr4,119300009,119320523,-,60.1223222657
Agpat2,chr2,26593056,26604417,-,60.1101116965
Snap23,chr2,120567670,120600722,+,60.1089558308
Tob1,chr11,94211453,94215492,+,60.0946778094
Tmed2,chr5,124540790,124550503,+,60.0829779472
Mms19,chr19,41943706,41981136,-,60.02347347
Ociad1,chr5,73292793,73314077,+,60.0206966486
Ncstn,chr1,172066012,172082749,-,60.0123597273
