name,chr,start,end,strand,RPK
Tmem30c,chr16,57292351,57293351,-,0.2498565779
Lincppara,chr15,85703272,85704272,+,0.2494408554
Gm5382,chrX,14210647,14211647,+,0.2489440453
Klk1b27,chr7,44051789,44052789,+,0.2488439537
Tll2,chr19,41206274,41207274,-,0.2487480452
Mep1a,chr17,43502273,43503273,-,0.2486900626
Atp6v1e2,chr17,86947387,86948387,-,0.2484069174
Vmn1r169,chr7,23576684,23577684,+,0.2472394176
Olfr361,chr2,37085246,37086246,-,0.2469174295
Defb48,chr14,62984010,62985010,-,0.2468816175
Cpa5,chr6,30610509,30611509,+,0.2467324237
2310002D06Rik,chr12,80506705,80507705,+,0.2457174724
Slc51b,chr9,65422273,65423273,-,0.2451465054
1700031F05Rik,chrX,102865853,102866853,-,0.2450980392
6530403H02Rik,chr3,120886232,120887232,-,0.2450067984
Gm5441,chr12,117336512,117337512,-,0.2446822267
Olfr1362,chr13,21611504,21612504,-,0.2441262949
Vmn1r29,chr6,58306796,58307796,+,0.2436647173
1700025N23Rik,chr6,39067086,39068086,-,0.2435971614
Olfr1058,chr2,86385916,86386916,-,0.2435498975
Tcl1b1,chr12,105159203,105160203,+,0.2433225653
Olfr455,chr6,42538520,42539520,-,0.2424982299
Cd86,chr16,36665577,36666577,-,0.2421376836
Chat,chr14,32465409,32466409,-,0.2417748239
Gimap5,chr6,48745696,48746696,+,0.2412141612
Tcp10a,chr17,7324159,7325159,+,0.2409562318
Olfr1301,chr2,111753750,111754750,+,0.2409201992
4930443O20Rik,chr2,85085961,85086961,-,0.2407650234
Duoxa1,chr2,122313230,122314230,-,0.2407112338
4933402C06Rik,chr7,40674236,40675236,+,0.2404644005
Gria2,chr3,80802291,80803291,-,0.2397356844
Ugt2b35,chr5,87000359,87001359,+,0.2396733642
Zfp663,chr2,165361619,165362619,-,0.2395633672
Nhlh1,chr1,172057096,172058096,-,0.239423747
Olfr486,chr7,108172242,108173242,-,0.2393905472
Ccdc144b,chr3,36053047,36054047,-,0.2393638175
Ncr1,chr7,4337223,4338223,+,0.2392916681
Gm21057,chr7,80074757,80075757,-,0.2391273486
4930515L03Rik,chr2,17013226,17014226,-,0.2387793325
1700013D24Rik,chr6,124356586,124357586,-,0.2377555489
Olfr658,chr7,104646805,104647805,-,0.2376067132
Tas2r131,chr6,132957344,132958344,-,0.237557816
Sema3a,chr5,13396283,13397283,+,0.2371037979
Tlr9,chr9,106222097,106223097,+,0.237096181
Gdf6,chr4,9843871,9844871,+,0.2365792876
Gpr87,chr3,59194604,59195604,-,0.2355946232
Zswim2,chr2,83940726,83941726,-,0.2354698733
Cxcr3,chrX,101733647,101734647,-,0.2353930405
Ramp1,chr1,91179321,91180321,+,0.234795573
Strc,chr2,121380440,121381440,-,0.2347749003
Rgs4,chr1,169747142,169748142,-,0.2347266032
Gm5111,chr6,48588944,48589944,+,0.2346722688
4933427I22Rik,chr4,139943019,139944019,-,0.2342420286
Gm10787,chr10,77011494,77012494,+,0.2341091305
Slc9a9,chr9,94669391,94670391,+,0.2340248324
Dpp10,chr1,124045059,124046059,-,0.2336985277
Ndst3,chr3,123690352,123691352,-,0.2336348949
5033428I22Rik,chr8,57331934,57332934,+,0.233426704
Tcf23,chr5,30968176,30969176,+,0.2320438299
1700008K24Rik,chr17,49113033,49114033,-,0.2320217947
Prss21,chr17,23867571,23868571,+,0.2318003268
9130409J20Rik,chr11,66956137,66957137,+,0.231718418
Wfdc9,chr2,164654466,164655466,-,0.231156437
Kcnh5,chr12,75176832,75177832,-,0.2306301472
U90926,chr5,92214908,92215908,-,0.2303298855
Mr1,chr1,155146280,155147280,-,0.2301429687
Psg25,chr7,18531727,18532727,-,0.229872445
Fgb,chr3,83049290,83050290,-,0.2293048955
Olfr983,chr9,40093058,40094058,-,0.2291737641
Olfr1444,chr19,12861276,12862276,+,0.2288798329
Cntn6,chr6,104492543,104493543,+,0.2284388615
Gpm6a,chr8,54778933,54779933,+,0.2281560813
Cldn10,chr14,118787370,118788370,+,0.227930124
Gm13546,chr2,58163473,58164473,+,0.2277001096
Hrasls,chr16,29209194,29210194,+,0.227674931
4930578I06Rik,chr14,63987280,63988280,-,0.2271895409
Gm3264,chr14,4430491,4431491,+,0.2270184944
C1rb,chr6,124569929,124570929,+,0.2267077231
Gm10584,chr7,132315163,132316163,+,0.226703441
Cd8a,chr6,71372926,71373926,+,0.2266605854
5430427M07Rik,chr12,91045347,91046347,+,0.2266300906
Krt25,chr11,99322441,99323441,-,0.2266233352
Il19,chr1,130938741,130939741,-,0.2258581832
Trim75,chr8,64987144,64988144,-,0.2256415322
Oca2,chr7,56239270,56240270,+,0.225363229
1700019G24Rik,chr6,5976893,5977893,-,0.2248698569
5830416I19Rik,chr5,64044472,64045472,+,0.2248564049
BC030500,chr8,58911254,58912254,+,0.2247330845
Grpr,chrX,163549236,163550236,-,0.2246112381
Tyrobp,chr7,30413287,30414287,+,0.224313539
Prrxl1,chr14,32599426,32600426,+,0.2241444702
Il15ra,chr2,11704792,11705792,+,0.223995232
Crx,chr7,15879455,15880455,-,0.2239190708
Pex5l,chr3,33142691,33143691,-,0.2237078506
Bach2os,chr4,32571162,32572162,-,0.2236107367
Vmn2r87,chr10,130496879,130497879,-,0.2233916492
Dlx6os1,chr6,6869033,6870033,-,0.2230389447
Ptgdr,chr14,44858875,44859875,-,0.2227621672
9330175E14Rik,chr8,94434603,94435603,-,0.2226621732
Phgr1,chr2,118772268,118773268,+,0.2222406659
Cbr2,chr11,120731521,120732521,-,0.2219673824
4930529C04Rik,chr3,91071161,91072161,+,0.2217883728
Me3,chr7,89632317,89633317,+,0.221748438
4930518J21Rik,chr8,56484468,56485468,-,0.221573234
Nkain2,chr10,32889415,32890415,-,0.2213982206
Olfr1392,chr11,49292796,49293796,+,0.2204912935
Iyd,chr10,3539778,3540778,+,0.2203481173
1700010D01Rik,chrX,95732765,95733765,-,0.2203195252
Chrnb3,chr8,27368210,27369210,+,0.2202564269
Sidt1,chr16,44332338,44333338,-,0.2202019984
4930595M18Rik,chrX,81457622,81458622,-,0.2201656117
D330046F09Rik,chr14,46673275,46674275,-,0.2198182809
Stap1,chr5,86071327,86072327,+,0.2197614014
4833412C05Rik,chr7,67802996,67803996,-,0.2195588036
Cd244,chr1,171558692,171559692,+,0.2187240977
Cntn5,chr9,10904275,10905275,-,0.2183548359
D830026I12Rik,chr6,17197250,17198250,+,0.2176437137
Vmn2r30,chr7,7336993,7337993,-,0.2171985254
Upp2,chr2,58566833,58567833,+,0.2171349157
4933402N22Rik,chr5,11917542,11918542,+,0.2170256322
Rdh1,chr10,127759262,127760262,+,0.2168868346
Olfr212,chr6,116506015,116507015,+,0.2167065424
1700047L14Rik,chr5,108763341,108764341,+,0.2161694769
1700121N20Rik,chr12,106447166,106448166,-,0.2158869964
Tbc1d21,chr9,58369869,58370869,-,0.2158831202
Ankrd53,chr6,83762145,83763145,+,0.2155863143
Cma1,chr14,55944161,55945161,-,0.2152564615
4930505K14Rik,chr5,148777462,148778462,+,0.2151858664
Adh6-ps1,chr3,138373620,138374620,+,0.2149819894
4930556N13Rik,chr11,88851103,88852103,+,0.2149151085
Sds,chr5,120476046,120477046,+,0.2144750447
4921513I03Rik,chr10,120765231,120766231,+,0.214352277
9430037G07Rik,chr9,88598743,88599743,-,0.2137924054
Cntn4,chr6,105677244,105678244,+,0.2137873477
Vmn2r-ps129,chr17,23004470,23005470,+,0.2135563059
Vmn2r-ps11,chr3,64844243,64845243,-,0.2134600328
Speer4d,chr5,15618598,15619598,+,0.2127635528
Fmod,chr1,134037014,134038014,+,0.2124132768
2900092D14Rik,chr1,42699835,42700835,+,0.212372564
E530001F21Rik,chrX,105165005,105166005,-,0.2121125791
Tlr13,chrX,106142774,106143774,+,0.2116839983
Pcdhb20,chr18,37503763,37504763,+,0.2116756964
Irx6,chr8,92673788,92674788,+,0.2115003721
Esrrg,chr1,187608505,187609505,+,0.2108612984
1700017N19Rik,chr10,100591885,100592885,+,0.2108120572
Cr2,chr1,195176215,195177215,-,0.2106662003
5430427O19Rik,chrX,85869772,85870772,+,0.2104917179
4931406B18Rik,chr7,43505438,43506438,-,0.2100375862
Ctla2b,chr13,60896947,60897947,-,0.2096463823
Pcdhb3,chr18,37300298,37301298,+,0.2094130842
1700027J07Rik,chr10,43745657,43746657,+,0.2090957003
Ccdc153,chr9,44240176,44241176,+,0.208309454
Kcna1,chr6,126645301,126646301,-,0.2079916388
Krtap6-5,chr16,89047399,89048399,-,0.2077929019
Cyp2c69,chr19,39886269,39887269,-,0.2075852336
Htr4,chr18,62323703,62324703,+,0.2067523393
Gcnt7,chr2,172458096,172459096,-,0.2062342431
Cyp2d9,chr15,82451876,82452876,+,0.2055336769
Gm5532,chr1,155526611,155527611,-,0.2053085034
Btc,chr5,91402494,91403494,-,0.2048000995
Gm6559,chr6,51379209,51380209,+,0.2045753141
Mroh2a,chr1,88226519,88227519,+,0.2045167502
Daw1,chr1,83159261,83160261,+,0.2043856362
Wfdc8,chr2,164613126,164614126,-,0.2041810334
Cntnap5b,chr1,99772264,99773264,+,0.203898648
Olfr1056,chr2,86355937,86356937,-,0.2036372934
4930428O21Rik,chr5,107702980,107703980,-,0.2032127359
Vwde,chr6,13224465,13225465,-,0.2031996884
Zcchc5,chrX,106840143,106841143,-,0.2031792246
4930515B02Rik,chr4,140872192,140873192,+,0.2027524456
Col4a6,chrX,141473576,141474576,-,0.2024174943
Cym,chr3,107221232,107222232,-,0.2023087131
4930557A04Rik,chrX,9849202,9850202,+,0.202020202
Lce3a,chr3,92925730,92926730,-,0.2018592371
F930015N05Rik,chr11,64436174,64437174,-,0.2016795461
Kcne3,chr7,100176169,100177169,+,0.200990565
1700020N18Rik,chr1,91405529,91406529,-,0.2008451916
Clec18a,chr8,111081208,111082208,-,0.2006784152
D17Ertd648e,chr17,11882689,11883689,-,0.2001982895
4930504O13Rik,chr11,58452466,58453466,-,0.2000526666
Gm16287,chr4,139180155,139181155,-,0.1992094249
Pde6h,chr6,136954022,136955022,+,0.199123855
Cst11,chr2,148770997,148771997,-,0.1984029707
Clec12a,chr6,129349743,129350743,+,0.1983339651
Ctcflos,chr2,173124248,173125248,+,0.1981882052
Kl,chr5,150952106,150953106,+,0.1981682006
Gm7534,chr4,134202504,134203504,-,0.1978908785
2010003K11Rik,chr19,4498083,4499083,-,0.1977228841
Sprr2f,chr3,92364686,92365686,+,0.1974256161
Satl1,chrX,112406279,112407279,-,0.1973764192
Slfn5os,chr11,82960181,82961181,-,0.1970592919
1700084M14Rik,chrX,91575411,91576411,-,0.1968858777
C030007H22Rik,chr1,89405633,89406633,-,0.1966179563
Gm16793,chr8,35588520,35589520,-,0.1963866517
Olfr543,chr7,102477402,102478402,-,0.1961428693
Cyp2c67,chr19,39648542,39649542,-,0.1953888238
4930459C07Rik,chr10,96225706,96226706,+,0.1952321435
F830002L21Rik,chr10,43592926,43593926,+,0.1951790416
C3ar1,chr6,122855657,122856657,-,0.1947230496
Opn1sw,chr6,29380013,29381013,-,0.1945048978
Il22ra2,chr10,19621527,19622527,+,0.1935981379
BC016548,chr2,103388544,103389544,-,0.1933539035
1700006H21Rik,chr13,107686896,107687896,+,0.1932993573
Ccer1,chr10,97692558,97693558,+,0.1930923987
Myf6,chr10,107494229,107495229,-,0.1926798081
Fcgr4,chr1,171018425,171019425,+,0.1923715204
4930447N08Rik,chr3,122801480,122802480,-,0.1922337562
5930438M14Rik,chr13,101231626,101232626,+,0.1922032409
Magea1,chrX,155089290,155090290,-,0.1921823668
Ush2a,chr1,188262337,188263337,+,0.1920443589
Tdrd6,chr17,43629799,43630799,-,0.1920155675
Gbp5,chr3,142496433,142497433,+,0.1919300015
Cyp2c68,chr19,39740601,39741601,-,0.191823686
Bpifb3,chr2,153917729,153918729,+,0.1915943412
Erich5,chr15,34452811,34453811,+,0.1915589549
Serpinb9f,chr13,33323576,33324576,+,0.1915392706
Lcn8,chr2,25652617,25653617,+,0.1914485828
Gm11981,chr11,6719537,6720537,-,0.1912070227
4930548G14Rik,chr15,46622804,46623804,+,0.1909063857
Saxo1os,chr4,86557943,86558943,+,0.1908447623
Cxcl13,chr5,95956438,95957438,+,0.1907413445
Gabra2,chr5,71095349,71096349,-,0.190517509
Tppp2,chr14,51918260,51919260,+,0.1904960105
4930593C16Rik,chr9,120930302,120931302,-,0.1900870003
Gkn1,chr6,87350415,87351415,-,0.189625665
Itga4,chr2,79254925,79255925,+,0.1891739631
1700119H24Rik,chr16,34938829,34939829,-,0.1891138587
Gm20597,chr10,53518489,53519489,-,0.1890396082
Ces4a,chr8,105131299,105132299,+,0.1885555344
Wdr64,chr1,175698092,175699092,+,0.1878692003
9130209A04Rik,chr18,47452167,47453167,+,0.1878128152
Gm9994,chr1,93917936,93918936,+,0.1875293015
Gm9733,chr3,15331802,15332802,-,0.1873915474
Lhfpl3,chr5,22745692,22746692,+,0.1866470709
Gm6710,chr2,175206417,175207417,-,0.1864319212
4933425B07Rik,chr14,46636923,46637923,-,0.1861772667
E130310I04Rik,chr16,34958494,34959494,-,0.1859470855
Pilra,chr5,137835778,137836778,-,0.185830294
Cyp4a14,chr4,115495641,115496641,-,0.1855548152
Hba-x,chr11,32276099,32277099,+,0.1851851852
Pld5,chr1,176274812,176275812,-,0.1851000117
Syt10,chr15,89841360,89842360,-,0.1850830744
Gm11149,chr9,49517787,49518787,+,0.1850475193
Mgp,chr6,136875305,136876305,-,0.1850095512
Smco3,chr6,136834950,136835950,-,0.1845747574
5430401F13Rik,chr6,131543261,131544261,+,0.184569952
Mkrn2os,chr6,115592076,115593076,-,0.1841891016
Ifit1,chr19,34640388,34641388,+,0.1841758707
Lce1d,chr3,92686710,92687710,-,0.1841068967
Arr3,chrX,100604996,100605996,+,0.1837004798
Itgb8,chr12,119237776,119238776,-,0.1829718824
Fgf12,chr16,28752743,28753743,-,0.182840099
Pln,chr10,53337185,53338185,+,0.1824387638
Hpgds,chr6,65144230,65145230,-,0.1822804734
Htr3b,chr9,48964490,48965490,-,0.1822684692
Col8a1,chr16,57754237,57755237,-,0.1819765741
Megf10,chr18,57132589,57133589,+,0.1815735268
Dcpp2,chr17,23898221,23899221,+,0.1813759757
Tldc2,chr2,157086554,157087554,+,0.1812331397
Elovl3,chr19,46131398,46132398,+,0.1809243426
Gm12596,chr4,59259550,59260550,+,0.180736962
Retnlg,chr16,48872107,48873107,+,0.1806946049
Ctsll3,chr13,60802344,60803344,-,0.1806549942
Htr1f,chr16,65105284,65106284,-,0.1803300654
P2ry14,chr3,59152992,59153992,-,0.1801757702
Ugt1a7c,chr1,88094500,88095500,+,0.1796332264
Neu2,chr1,87573526,87574526,+,0.1792670902
Ctla2a,chr13,60936125,60937125,-,0.1790882009
Gm906,chr13,50249808,50250808,-,0.1790208614
Cyp4x1os,chr4,115133331,115134331,+,0.1790201776
Six6,chr12,72939444,72940444,+,0.1788126146
A730046J19Rik,chrX,144153194,144154194,+,0.1785871774
Slamf1,chr1,171766631,171767631,+,0.178470011
Chodl,chr16,78930447,78931447,+,0.177935516
Lao1,chr4,118961466,118962466,+,0.1774381659
Ear2,chr14,44102153,44103153,+,0.1773204792
Cyp4a31,chr4,115563148,115564148,+,0.1771400735
Fam135b,chr15,71727338,71728338,-,0.1764430031
Tmigd1,chr11,76904044,76905044,+,0.176158457
Gm29684,chr10,95145325,95146325,-,0.176030926
Hcar2,chr5,123865016,123866016,-,0.1753868887
Gm11978,chr11,6659736,6660736,-,0.1752833153
Atp10b,chr11,43149376,43150376,+,0.1751343065
Gpr15,chr16,58718224,58719224,-,0.174938214
Adgra1,chr7,139833673,139834673,+,0.1748821901
D030045P18Rik,chr10,45807203,45808203,+,0.1742002956
Rdh9,chr10,127775904,127776904,+,0.1739800359
Gm19557,chr19,47512481,47513481,+,0.1738538694
Kcnmb3,chr3,32491469,32492469,-,0.1733673278
Myoc,chr1,162638649,162639649,+,0.1728419576
Hsd11b1,chr1,193263545,193264545,-,0.1727674408
2610100L16Rik,chr3,17789420,17790420,+,0.1727362222
Zc3h12d,chr10,7831969,7832969,+,0.1726400256
C130083M11Rik,chr5,52215933,52216933,-,0.1725802409
BC035044,chr6,128890624,128891624,-,0.1719244376
4930470P17Rik,chr2,170601517,170602517,-,0.1715146876
Gabrr3,chr16,59406881,59407881,+,0.1714621923
Sstr4,chr2,148394876,148395876,+,0.1713128129
Ranbp3l,chr15,8967448,8968448,+,0.1713116128
1700006A11Rik,chr3,124425528,124426528,-,0.1711225923
4932435O22Rik,chr11,114448360,114449360,-,0.1711056627
Il1bos,chr2,129369401,129370401,+,0.1704416257
Stmnd1,chr13,46273220,46274220,+,0.1699309997
Klhl31,chr9,77636231,77637231,+,0.169674898
Cmah,chr13,24326903,24327903,+,0.1696743171
1700003D09Rik,chr11,98357783,98358783,-,0.1696509699
Hyal6,chr6,24732744,24733744,+,0.1693596047
Clca4c-ps,chr3,144895511,144896511,-,0.1688654498
Chst9,chr18,15717546,15718546,-,0.1685482876
0610010B08Rik,chr2,176635819,176636819,-,0.1683723569
Gm15326,chr13,111867435,111868435,+,0.1682580796
Gm5477,chr15,101608373,101609373,+,0.1676878664
C730036E19Rik,chr1,151137533,151138533,+,0.167657149
Gm6878,chr14,67314211,67315211,-,0.1675075315
Ppp2r2cos,chr5,36876379,36877379,-,0.1674372582
Fgf9,chr14,58072185,58073185,+,0.167321011
Serpinb10,chr1,107528502,107529502,+,0.1672756651
Ncam2,chr16,81200196,81201196,+,0.1670895006
Fendrr,chr8,121082610,121083610,-,0.1668091376
Crh,chr3,19694896,19695896,-,0.1664580603
Mab21l1,chr3,55782009,55783009,+,0.1662596344
Serpina1b,chr12,103737689,103738689,-,0.1661921283
Kcnmb4os1,chr10,116417620,116418620,+,0.1657695564
Nr1h5,chr3,102963633,102964633,-,0.1654763653
Lin7a,chr10,107271330,107272330,+,0.1652134968
Vsig4,chrX,96292938,96293938,-,0.1647594882
Kcnip1,chr11,33992693,33993693,-,0.164588912
Gm21269,chr7,73825423,73826423,+,0.1641035591
Hrh4,chr18,13006489,13007489,+,0.1638164861
Gm32511,chr9,71168275,71169275,+,0.1635366224
4930448I18Rik,chr5,50150832,50151832,+,0.1632080418
Ptprc,chr1,138174805,138175805,-,0.1631080423
Gm15217,chr14,46379023,46380023,+,0.1630004745
Tgm6,chr2,130111915,130112915,+,0.1628621514
Kcna6,chr6,126740174,126741174,-,0.1627187633
Dpyd,chr3,118561677,118562677,+,0.1625489602
Klhl38,chr15,58323669,58324669,-,0.1625276997
A830082K12Rik,chr13,78197516,78198516,+,0.1623232653
Insl5,chr4,103026342,103027342,-,0.1621960452
Clec4b1,chr6,123049461,123050461,+,0.1619406417
Ckmt2,chr13,91876385,91877385,-,0.1618199196
1700025K24Rik,chr17,54369574,54370574,-,0.1616641819
Gsdmc2,chr15,63844676,63845676,-,0.1615719813
Dcdc2c,chr12,28547837,28548837,-,0.1615174007
4930426L09Rik,chr2,18997818,18998818,+,0.1614156762
Arhgap20os,chr9,51875385,51876385,-,0.1612284294
Gm10804,chr2,93452318,93453318,+,0.1611790688
Tshr,chr12,91400492,91401492,+,0.1609266571
Lincred1,chr2,103900450,103901450,+,0.1608429806
Gm17359,chr3,79344875,79345875,+,0.1606492613
Lce6a,chr3,92621160,92622160,-,0.1605075387
C230079O03Rik,chr7,136348915,136349915,-,0.1604492579
Gm13090,chr4,151089069,151090069,+,0.1603639338
A930006I01Rik,chr2,103372264,103373264,-,0.1599104659
Hgfac,chr5,35041052,35042052,+,0.1598128326
Fbxw24,chr9,109625559,109626559,-,0.1596889326
A430093F15Rik,chr19,10740446,10741446,+,0.1596878528
Gm7104,chr12,88286570,88287570,-,0.1596272935
Serpinb6e,chr13,33842908,33843908,-,0.1593524593
Tfpi2,chr6,3967854,3968854,-,0.1591999315
Trpc7,chr13,56895289,56896289,-,0.1591433908
Spon1,chr7,113765497,113766497,+,0.1590028098
9630001P10Rik,chr5,45638774,45639774,+,0.1588208349
Dnmt3aos,chr12,3861744,3862744,-,0.1586459491
Scnn1g,chr7,121734006,121735006,+,0.158176562
Fgf20,chr8,40286453,40287453,-,0.1580922993
4930564D02Rik,chr3,105066343,105067343,+,0.1571342962
Ucn3,chr13,3944849,3945849,-,0.1567090342
Dnah9,chr11,66168051,66169051,-,0.1564104351
4930550C17Rik,chr13,56243440,56244440,-,0.1557226361
Ascl3,chr7,109731232,109732232,-,0.155612351
Ugt1a6b,chr1,88102756,88103756,+,0.1553739105
Tex29,chr8,11840020,11841020,+,0.1551383229
A230077H06Rik,chr7,40897824,40898824,-,0.1550541927
Sh2d1a,chrX,42502107,42503107,+,0.1550201014
4930563E18Rik,chr18,10706359,10707359,+,0.1549468463
Orm2,chr4,63361948,63362948,+,0.1545626545
Hcrtr2,chr9,76323078,76324078,-,0.154311075
Il31,chr5,123481601,123482601,-,0.1541042913
4930453L07Rik,chr8,9144168,9145168,+,0.1533586108
Mbd3l1,chr9,18477894,18478894,+,0.1533351003
Gm10334,chr6,41445597,41446597,-,0.1529656182
4930431P03Rik,chr14,44960807,44961807,-,0.1523420263
Ccdc67,chr9,15627433,15628433,-,0.1523162108
Gm4952,chr19,12599483,12600483,+,0.1523037142
Slc22a29,chr19,8218339,8219339,-,0.1522130375
Hoxaas3,chr6,52200623,52201623,+,0.1520496564
Acot5,chr12,84068824,84069824,+,0.1520043516
Tnni3k,chr3,155054907,155055907,-,0.1520040213
BC048602,chr15,35328035,35329035,-,0.151998784
4921511C10Rik,chr3,79212418,79213418,+,0.1518948887
4933417O13Rik,chr7,143330150,143331150,-,0.1517797854
1700007P06Rik,chr1,187124637,187125637,+,0.1516700802
Gm7538,chr5,119199518,119200518,-,0.15147763
Slco1c1,chr6,141523885,141524885,+,0.1513306485
Npy2r,chr3,82547585,82548585,-,0.1510996288
Scgb2b27,chr7,34013442,34014442,-,0.1507541981
G6pd2,chr5,61808342,61809342,+,0.1498817592
Krt34,chr11,100041054,100042054,-,0.1498220564
Sult1c1,chr17,53990131,53991131,-,0.149520203
Gm1653,chr3,149274236,149275236,+,0.148802228
Klk1b4,chr7,44206934,44207934,+,0.1487776829
Gata5os,chr2,180332356,180333356,+,0.1487776829
Cyp2a12,chr7,27028589,27029589,+,0.1485538842
1700028P15Rik,chr2,171962299,171963299,-,0.1483194662
4932443I19Rik,chr8,13705388,13706388,+,0.1482816598
Il16,chr7,83734990,83735990,-,0.1481637931
Reg3d,chr6,78378365,78379365,-,0.1480920413
Rorb,chr19,19110696,19111696,-,0.1480528458
Apoa5,chr9,46268107,46269107,+,0.1473640859
Hils1,chr11,94967092,94968092,+,0.1469461378
Fcer2a,chr8,3693674,3694674,-,0.1468448652
Naip2,chr13,100201622,100202622,-,0.1465485091
Rtp1,chr16,23428632,23429632,+,0.1464451981
Foxe3,chr4,114925513,114926513,-,0.1464376737
Gpr176,chr2,118372919,118373919,-,0.1462889835
3110039M20Rik,chr12,49389151,49390151,+,0.1461644918
Btnl2,chr17,34354321,34355321,+,0.1461074631
Ipcef1,chr10,7022685,7023685,-,0.1458752868
Blk,chr14,63416687,63417687,-,0.1457360003
Nrg3,chr14,39472588,39473588,-,0.1456388971
Proz,chr8,13060407,13061407,+,0.1455902039
Sbk3,chr7,4970461,4971461,-,0.1453546349
Gm13986,chr2,118110702,118111702,-,0.1445473886
Ccl20,chr1,83116265,83117265,+,0.1443989729
Muc15,chr2,110720993,110721993,+,0.1441099801
Slc24a2,chr4,87230040,87231040,-,0.1440444917
Klhl33,chr14,50892755,50893755,-,0.144034086
8430437L04Rik,chr2,72703009,72704009,+,0.143874317
Otof,chr5,30461432,30462432,-,0.1437955603
Orm3,chr4,63355661,63356661,+,0.1433644517
4930555B11Rik,chr2,57181330,57182330,+,0.1433298366
D630029K05Rik,chr10,116964239,116965239,+,0.143243338
C330011F03Rik,chr17,51447769,51448769,-,0.1427798365
Gm1965,chr6,89140493,89141493,+,0.1426414707
Sept14,chr5,129708011,129709011,-,0.1424703684
Bank1,chr3,136325546,136326546,-,0.1424373511
Col28a1,chr6,8192117,8193117,-,0.1423546192
Lect2,chr13,56548038,56549038,-,0.1423312155
4930401O12Rik,chr13,31240586,31241586,-,0.1422491018
Gpr55,chr1,85960555,85961555,-,0.1421986903
C1qtnf7,chr5,43515068,43516068,+,0.14211844
Ccr10,chr11,101174943,101175943,-,0.1420618413
Gm1604b,chr17,7025042,7026042,+,0.1418959298
Speer9-ps1,chr7,3127645,3128645,+,0.141757832
Vmn2r23,chr6,123702320,123703320,+,0.1414496473
4930583K01Rik,chr7,118243406,118244406,+,0.1413640725
Ifnk,chr4,35151554,35152554,+,0.1412292394
Il21r,chr7,125602928,125603928,+,0.1404773503
1700029J03Rik,chr16,93458372,93459372,-,0.1404571878
Myo7b,chr18,32036431,32037431,-,0.1401880277
