name,chr,start,end,strand,RPK
Nomo1,chr7,46033195,46034195,+,3057.307789142
Znrd1,chr17,36957928,36958928,-,3055.468665805
Med4,chr14,73509548,73510548,+,3054.8070146072
Khdrbs1,chr4,129741803,129742803,-,3054.6878057879
Sin3a,chr9,57071539,57072539,+,3049.1028118995
Kpna3,chr14,61439447,61440447,-,3047.2602981015
Usp14,chr18,10029649,10030649,-,3046.1317730413
Picalm,chr7,90129731,90130731,+,3046.0777494623
Fbxo22,chr9,55208434,55209434,+,3045.0641562401
Ykt6,chr11,5955257,5956257,+,3044.3049665716
Gdi1,chrX,74304511,74305511,+,3043.6085659712
Erf,chr7,25250258,25251258,-,3041.8790555397
Pigp,chr16,94370515,94371515,-,3040.5058110647
Grcc10,chr6,124740579,124741579,-,3040.4262708466
Lsm7,chr10,80854709,80855709,-,3037.5984674976
Mfsd10,chr5,34636614,34637614,-,3035.3166868114
Zfp296,chr7,19576786,19577786,+,3035.2672679514
Ndufs8,chr19,3912274,3913274,-,3032.3287615601
Ube2q1,chr3,89773108,89774108,+,3031.8102792953
Mrps18a,chr17,46110503,46111503,+,3031.5978569072
Dnajc11,chr4,151933219,151934219,+,3030.5163281443
Cbx3,chr6,51470115,51471115,+,3030.1553401559
Arpc1a,chr5,145083368,145084368,+,3028.1592926546
Xpo5,chr17,46202354,46203354,+,3026.9082895438
Nid1,chr13,13437101,13438101,+,3026.7484676819
Prpf6,chr2,181600818,181601818,+,3026.4905878702
Pole3,chr4,62524514,62525514,-,3025.7214796902
Ndufb2,chr6,39592082,39593082,+,3025.549765453
Nans,chr4,46488828,46489828,+,3024.9238589899
Anxa6,chr11,55032971,55033971,-,3024.5354998054
Ddx24,chr12,103425367,103426367,-,3022.8799906951
Polr2c,chr8,94856949,94857949,+,3020.1384445423
Rnf5,chr17,34603061,34604061,-,3017.4573494692
Ppp2r4,chr2,30415549,30416549,+,3015.8732999905
Mrpl43,chr19,45005942,45006942,-,3015.417210284
Ppat,chr5,76951078,76952078,-,3013.1663403914
Prr13,chr15,102458669,102459669,+,3010.6502522683
Utp6,chr11,79961887,79962887,-,3009.154061405
Clns1a,chr7,97696156,97697156,+,3007.6145244739
Rraga,chr4,86575172,86576172,+,3005.5105792186
Mrpl49,chr19,6057251,6058251,-,3005.3419193238
Prpf38b,chr3,108911204,108912204,-,3003.8322916639
Tbcb,chr7,30231529,30232529,-,3001.1087192091
Rbm14,chr19,4811134,4812134,-,2999.755485787
Syce2,chr8,84871610,84872610,+,2999.4811716388
Tbl3,chr17,24707153,24708153,-,2999.2259829485
Nup107,chr10,117792205,117793205,-,2998.2956411
Fkbp9,chr6,56831558,56832558,+,2997.8083100074
Arl3,chr19,46572585,46573585,-,2996.346357233
Kat7,chr11,95309746,95310746,-,2992.8576464838
Dus1l,chr11,120795895,120796895,-,2992.1354157529
Zfp598,chr17,24669251,24670251,+,2990.4269412575
Mrpl3,chr9,105052767,105053767,+,2988.953010299
Fkbp5,chr17,28485649,28486649,-,2985.1834027206
Psme4,chr11,30771274,30772274,+,2984.7929066548
Smg5,chr3,88335759,88336759,+,2980.0913466532
Ube2a,chrX,36873865,36874865,+,2975.646310136
2410002F23Rik,chr7,44246221,44247221,+,2975.5884876135
Ccnk,chr12,108179237,108180237,+,2973.9823013159
Ostf1,chr19,18631313,18632313,-,2973.6568014696
Anapc15,chr7,101880824,101881824,+,2972.2583798036
Dcps,chr9,35175487,35176487,-,2972.0404835651
Tmem259,chr10,79983830,79984830,-,2971.8334652867
Fam32a,chr8,72219229,72220229,+,2971.6506883099
Ctcf,chr8,105636037,105637037,+,2971.0383478507
Ech1,chr7,28824837,28825837,+,2969.3008085442
Manf,chr9,106891438,106892438,-,2967.8448837655
Anxa7,chr14,20479633,20480633,-,2967.5570631433
Hdac3,chr18,37954488,37955488,-,2965.4883642134
Ergic1,chr17,26561011,26562011,+,2964.8288605444
Map2k2,chr10,81105446,81106446,+,2963.8996641223
Thoc3,chr13,54468340,54469340,-,2961.7325951409
Tspan31,chr10,127069761,127070761,-,2960.7244080219
Tfe3,chrX,7762160,7763160,+,2958.2219482879
1700061G19Rik,chr17,56875132,56876132,+,2957.4026446237
Akap1,chr11,88864086,88865086,-,2957.2204904831
BC031181,chr18,75005399,75006399,+,2954.7147578966
Mea1,chr17,46679952,46680952,+,2953.4129754003
Wdtc1,chr4,133338815,133339815,-,2952.0416022063
Ndufs1,chr1,63176322,63177322,-,2949.3653492844
Timm17b,chrX,7898897,7899897,+,2949.3152438208
Pop5,chr5,115235350,115236350,+,2946.791787561
Ipo4,chr14,55635178,55636178,-,2945.752478539
Echs1,chr7,140115923,140116923,-,2945.470477587
Cnot8,chr11,58103652,58104652,+,2945.3073821403
Kdm3a,chr6,71632417,71633417,-,2942.2711548714
Dnm1l,chr16,16358531,16359531,-,2941.6547368957
Fiz1,chr7,5014228,5015228,-,2941.5303355622
Mrps30,chr13,118386752,118387752,-,2941.3626089797
Kif2c,chr4,117182124,117183124,-,2941.0541388243
Tmem147,chr7,30729034,30730034,-,2940.496651138
Rab8a,chr8,72160699,72161699,+,2938.0787227447
Fh1,chr1,175625135,175626135,-,2936.4954169662
Nup188,chr2,30285932,30286932,+,2935.9769406251
Prr14,chr7,127471113,127472113,+,2935.3467291357
Gadd45gip1,chr8,84831781,84832781,+,2934.3823943163
Chtop,chr3,90508998,90509998,-,2932.536904491
Lypla1,chr1,4807392,4808392,+,2931.5996981331
Tmem11,chr11,60878538,60879538,-,2931.5714697551
Ppif,chr14,25693669,25694669,+,2931.3978719357
Psmd5,chr2,34870462,34871462,-,2930.6106141936
Tax1bp1,chr6,52713228,52714228,+,2929.6921351316
Mrps26,chr2,130563256,130564256,+,2928.0678560164
Ndufc1,chr3,51408455,51409455,-,2925.9308520148
Arpc4,chr6,113377612,113378612,+,2923.0988843275
A430005L14Rik,chr4,153956736,153957736,+,2923.0450803403
Srp72,chr5,76974200,76975200,+,2922.9599839769
Dync1li1,chr9,114688330,114689330,+,2922.9054155921
Fermt2,chr14,45529565,45530565,-,2922.3197799301
Naa35,chr13,59584832,59585832,+,2921.9427662323
Twf1,chr15,94589324,94590324,-,2919.4758650555
Pnpt1,chr11,29130250,29131250,+,2916.6118120953
Ilkap,chr1,91398283,91399283,-,2916.5628645338
Flnb,chr14,7817456,7818456,+,2916.5187927513
Map2k1,chr9,64253105,64254105,-,2916.149365058
Bloc1s1,chr10,128923024,128924024,-,2913.2512614222
Tjp2,chr19,24224526,24225526,-,2911.8135490737
Snd1,chr6,28479847,28480847,+,2909.2966997463
Ndufs3,chr2,90904221,90905221,-,2909.0460336927
Csnk2a1,chr2,152226339,152227339,+,2908.5216662782
Slbp,chr5,33652074,33653074,-,2907.165629666
Actr1b,chr1,36709425,36710425,-,2906.6942146333
Ubr7,chr12,102757474,102758474,+,2906.3575613637
Szrd1,chr4,141139296,141140296,-,2905.8374969117
2610507B11Rik,chr11,78261253,78262253,+,2905.1082715348
Snord49a,chr11,62602959,62603959,+,2902.0436986398
Cd2bp2,chr7,127195577,127196577,-,2900.3220701944
Atad3a,chr4,155760598,155761598,-,2899.1661012278
Qtrt1,chr9,21411336,21412336,+,2893.5868577534
Ppp2cb,chr8,33599120,33600120,+,2890.8093822785
Ndfip1,chr18,38418474,38419474,+,2887.3197186185
4833439L19Rik,chr13,54564882,54565882,-,2886.6716238469
Tubb2a,chr13,34077508,34078508,-,2884.4641561135
Ppie,chr4,123139441,123140441,-,2883.2434872165
Mapk1,chr16,16982881,16983881,+,2882.4313246842
Cluh,chr11,74648994,74649994,+,2881.9574608549
Wars,chr12,108893674,108894674,-,2878.9434832019
Utp18,chr11,93885266,93886266,-,2875.2384492716
H2afv,chr11,6443943,6444943,-,2874.8801984814
Col18a1,chr10,77166030,77167030,-,2872.3624872427
Nop16,chr13,54589574,54590574,-,2872.1468861009
Gtsf1l,chr2,163089101,163090101,-,2871.5350023157
Chtf18,chr17,25726915,25727915,-,2871.3575888309
Ctnnd1,chr2,84650240,84651240,-,2868.0700993283
Glmp,chr3,88324522,88325522,+,2867.5223067787
Rbfa,chr18,80200119,80201119,-,2865.9695853913
Mrpl33,chr5,31613450,31614450,+,2863.5337596495
Mreg,chr1,72211807,72212807,-,2863.1391070139
Eif2b1,chr5,124578557,124579557,-,2861.7223840099
Dlgap5,chr14,47417907,47418907,-,2856.1177119984
Spc24,chr9,21759786,21760786,-,2854.7581686196
Hsd17b12,chr2,94157409,94158409,-,2852.039548927
Msmo1,chr8,64733078,64734078,-,2851.9201456043
Dld,chr12,31350971,31351971,-,2850.2264464115
Ubqln2,chrX,153497731,153498731,+,2845.8497288812
Pcbp4,chr9,106453337,106454337,+,2844.386368462
Chmp2a,chr7,13034277,13035277,-,2843.2129592916
Tomm20,chr8,126945421,126946421,-,2842.6310177764
Snrnp27,chr6,86683991,86684991,-,2842.2737351023
Mbtps1,chr8,119558261,119559261,-,2838.4152074404
Lypla2,chr4,135972094,135973094,-,2837.4968265021
Pop4,chr7,38270848,38271848,-,2836.6856646769
Fis1,chr5,136952774,136953774,+,2834.885720001
Cdkn1a,chr17,29090485,29091485,+,2834.4789462916
Xpo6,chr7,126199908,126200908,-,2833.6821764226
Nol10,chr12,17347992,17348992,+,2833.5380172643
Pcolce,chr5,137610904,137611904,-,2831.1269620309
Nfe2l2,chr2,75704141,75705141,-,2830.5348449867
Acot7,chr4,152177599,152178599,+,2827.5055190878
Mien1,chr11,98438488,98439488,-,2824.5903005675
Eif2b2,chr12,85219012,85220012,+,2824.4605490563
Cpsf4,chr5,145166712,145167712,+,2822.9429029267
Psrc1,chr3,108383303,108384303,+,2822.0922391621
Dus3l,chr17,56764250,56765250,+,2819.9649201784
Chaf1a,chr17,56039915,56040915,+,2818.277623639
Impdh1,chr6,29215864,29216864,-,2817.4487003594
Dcun1d5,chr9,7184065,7185065,+,2813.302478294
Prpf3,chr3,95855253,95856253,-,2811.1172008171
Jade1,chr3,41555233,41556233,+,2809.6480803222
Grhpr,chr4,44980910,44981910,+,2807.274717292
Myef2,chr2,125123160,125124160,-,2806.5480824972
Pdcd6,chr13,74316826,74317826,-,2806.2364944109
Rbm10,chrX,20617002,20618002,+,2805.9149186441
Agfg1,chr1,82838982,82839982,+,2804.1119042249
Lbr,chr1,181841901,181842901,-,2803.9906009879
Zmiz2,chr11,6394624,6395624,+,2802.8245681671
Cstf1,chr2,172370502,172371502,+,2797.9383869811
Ubl7,chr9,57910485,57911485,+,2796.0906583594
Serp1,chr3,58525384,58526384,-,2794.9415804102
Yeats4,chr10,117224007,117225007,-,2794.4544589607
Tomm34,chr2,164070669,164071669,-,2792.3379860888
Nsa2,chr13,97137426,97138426,-,2791.7378063159
Zc3h18,chr8,122376115,122377115,+,2791.0018995376
Rnf220,chr4,117496415,117497415,-,2790.8277390941
Cobl,chr11,12464460,12465460,-,2789.1867732891
Mrps28,chr3,8923357,8924357,-,2783.8182900262
Aldh9a1,chr1,167349490,167350490,+,2781.4956903604
Nefm,chr14,68124504,68125504,-,2778.2802875191
Rcl1,chr19,29100874,29101874,+,2776.4785067905
Chtf8,chr8,106893093,106894093,-,2775.6906396361
H2-M5,chr17,36989004,36990004,-,2771.9648117569
Clic1,chr17,35049742,35050742,+,2771.7264532682
Aup1,chr6,83054020,83055020,+,2766.953996075
Rad51,chr2,119112316,119113316,+,2766.4128519011
Syncrip,chr9,88481897,88482897,-,2761.8906343819
Chordc1,chr9,18291766,18292766,+,2759.1046196941
Pwp1,chr10,85871330,85872330,+,2757.7283138857
Wibg,chr10,128747378,128748378,+,2756.4936685215
Icam1,chr9,21015459,21016459,+,2755.9885479043
Prpf19,chr19,10894730,10895730,+,2753.0660937155
Arid1a,chr4,133753111,133754111,-,2752.0977753164
Adap1,chr5,139324964,139325964,-,2751.9976725914
Vps28,chr15,76625584,76626584,-,2750.0893486863
Rexo2,chr9,48480111,48481111,-,2748.1857443204
Ccdc58,chr16,36071159,36072159,+,2744.6756192
Apoa1bp,chr3,88057995,88058995,-,2744.3124636918
Clstn1,chr4,149585967,149586967,+,2741.2091246534
Lrwd1,chr5,136135574,136136574,-,2741.0408403712
Gfm1,chr3,67429614,67430614,+,2740.3606007561
Foxh1,chr15,76669448,76670448,-,2739.7631044412
Dlst,chr12,85110332,85111332,+,2739.5236876858
Srsf4,chr4,131873138,131874138,+,2739.5178325634
Wdr45b,chr11,121353947,121354947,-,2739.3360340889
Nudt1,chr5,140331421,140332421,+,2738.2658589717
Tada2a,chr11,84129068,84130068,-,2737.4466365948
Naa40,chr19,7240722,7241722,-,2737.3582804214
Med10,chr13,69809381,69810381,+,2737.2700526953
Nusap1,chr2,119617797,119618797,+,2734.1872694944
Aatf,chr11,84513001,84514001,-,2733.1949141087
Ncln,chr10,81495863,81496863,-,2732.5927021628
Seh1l,chr18,67774375,67775375,+,2725.3213142172
Tnpo1,chr13,98925884,98926884,-,2723.1746137002
Rqcd1,chr1,74505559,74506559,+,2722.5289981207
Snord42b,chr11,78182613,78183613,-,2721.0877162546
Luc7l3,chr11,94321411,94322411,-,2720.5374692348
Pole4,chr6,82652365,82653365,-,2719.8292604231
Cdkn2aipnl,chr11,51967130,51968130,+,2718.7935590469
Taf7,chr18,37643704,37644704,-,2718.7324712716
D17Wsu92e,chr17,27820042,27821042,-,2717.4712159173
Tcf3,chr10,80433153,80434153,-,2716.6296825605
Prkar1a,chr11,109650448,109651448,+,2713.6487200482
Gtf3c2,chr5,31179644,31180644,-,2713.0703318733
Rps19bp1,chr15,80263806,80264806,-,2710.3211550295
Cdc123,chr2,5844460,5845460,-,2706.6724139036
Syngr2,chr11,117809166,117810166,+,2706.1140664589
Gtf2e2,chr8,33731413,33732413,+,2702.2659779985
Kif23,chr9,61946299,61947299,-,2701.1746060548
Spry2,chr14,105896319,105897319,-,2700.8645606799
2410015M20Rik,chr17,56609271,56610271,-,2700.7460953819
Maea,chr5,33335071,33336071,+,2700.6295004992
Ccnd1,chr7,144939425,144940425,-,2697.4260412689
Qrich1,chr9,108516586,108517586,+,2695.9623712539
Hap1,chr11,100355641,100356641,-,2695.3308616937
Tbl1x,chrX,77510726,77511726,+,2690.4810016107
Phlda2,chr7,143502024,143503024,-,2690.1279407516
Smpd4,chr16,17618853,17619853,+,2689.3630943754
Nucb1,chr7,45509908,45510908,-,2688.6868147038
2810025M15Rik,chr1,157411851,157412851,+,2688.3626068295
Chmp5,chr4,40948052,40949052,+,2685.5668603677
Coprs,chr8,13889771,13890771,-,2684.075550363
Zwint,chr10,72654345,72655345,+,2683.678384654
Ckap4,chr10,84533388,84534388,-,2682.6602585382
Snora68,chr8,70895356,70896356,-,2678.7063369558
Nelfa,chr5,33935758,33936758,-,2678.089249236
Aurkb,chr11,69045142,69046142,+,2677.6297118793
Oxa1l,chr14,54360340,54361340,+,2673.4652483057
Hmmr,chr11,40732937,40733937,-,2672.6699687279
Rnf2,chr1,151500323,151501323,-,2669.3616503137
Zbtb8os,chr4,129335525,129336525,+,2666.6583574663
Ect2,chr3,27153378,27154378,-,2666.1596127995
Mettl16,chr11,74770362,74771362,+,2664.3236626425
Rbmxl1,chr8,78508428,78509428,-,2664.1976593172
Rab4a,chr8,123805495,123806495,+,2663.101539723
Mrpl55,chr11,59201985,59202985,+,2662.4900143353
Orc5,chr5,22549831,22550831,-,2654.850926726
Lima1,chr15,99874956,99875956,-,2654.0494950869
Zcrb1,chr15,93397790,93398790,-,2654.0234219519
Psme1,chr14,55577993,55578993,+,2653.62562425
Ddah2,chr17,35058534,35059534,+,2649.4455333498
Snord99,chr4,132310202,132311202,+,2646.6253726528
Kdelr2,chr5,143403319,143404319,+,2645.1332421526
Ctbp2,chr7,133122983,133123983,-,2643.8969457656
Jmjd6,chr11,116842949,116843949,-,2642.8833573588
Mrps34,chr17,24894619,24895619,+,2641.6682302425
Pigyl,chr9,22156345,22157345,+,2640.8734862197
Txndc5,chr13,38528324,38529324,-,2639.8722922785
Anxa2,chr9,69453182,69454182,+,2639.3080467662
Prrc2c,chr1,162740056,162741056,-,2633.8789320578
Nol7,chr13,43397875,43398875,+,2633.3638719934
Mrpl46,chr7,78782589,78783589,-,2632.8044271591
Slc35b1,chr11,95384421,95385421,+,2632.674287831
Sart3,chr5,113771149,113772149,-,2631.6977500769
Rpe,chr1,66700392,66701392,+,2631.594408022
Pola2,chr19,5963706,5964706,-,2629.2475409007
Agrn,chr4,156196988,156197988,-,2628.9392840328
Sec11a,chr7,80947050,80948050,-,2622.5659825946
Rbx1,chr15,81465815,81466815,+,2619.1648132662
Ddx56,chr11,6267229,6268229,-,2618.1099635037
Hdac6,chrX,7947389,7948389,-,2616.4688455735
BC005624,chr2,30981441,30982441,-,2613.8827064115
Prdx5,chr19,6909145,6910145,-,2613.0243392959
Pigl,chr11,62457959,62458959,+,2612.787414826
Upf1,chr8,70352773,70353773,-,2611.904713588
Sptan1,chr2,29965059,29966059,+,2611.2603806518
Klf9,chr19,23140725,23141725,+,2611.2195132005
Yy1,chr12,108792810,108793810,+,2610.5473526071
Tbc1d10b,chr7,127207968,127208968,-,2608.4248402623
Fen1,chr19,10203443,10204443,-,2607.2398113311
Usp1,chr4,98923309,98924309,+,2603.5933153451
Atrx,chrX,105928872,105929872,-,2603.3234956864
Dbnl,chr11,5787982,5788982,+,2602.6591967197
Mtch1,chr17,29347404,29348404,-,2601.2962870044
Polr1d,chr5,147076845,147077845,+,2600.7068093474
Hexa,chr9,59539166,59540166,+,2599.971195465
Ccar1,chr10,62791868,62792868,-,2597.5516887475
Commd1,chr11,22981784,22982784,-,2596.6517478539
Llgl2,chr11,115823557,115824557,+,2595.4998378039
Cbr1,chr16,93607336,93608336,+,2594.9844303341
Ube2d2a,chr18,35771058,35772058,+,2594.7722539876
Blmh,chr11,76945155,76946155,+,2593.9999755008
Tmem261,chr4,75277786,75278786,-,2592.8589388951
Rfc3,chr5,151650708,151651708,-,2591.7807751934
Nadk,chr4,155561891,155562891,+,2588.8107822792
Exosc7,chr9,123112730,123113730,+,2588.7267698029
Cetn2,chrX,72917844,72918844,-,2588.7048377731
Metap1,chr3,138488882,138489882,-,2588.5880488035
Epn1,chr7,5079734,5080734,+,2588.4028118757
Rnf19b,chr4,129057770,129058770,+,2587.5243769747
Mrps35,chr6,147042269,147043269,+,2586.5324972248
Mrpl32,chr13,14612537,14613537,-,2585.7201911053
Nol11,chr11,107188881,107189881,-,2583.7211860264
Map4,chr9,109931273,109932273,+,2583.5221412301
Ak4,chr4,101418788,101419788,+,2582.8075089451
Emc6,chr11,73176542,73177542,-,2581.8428772748
Fignl1,chr11,11808462,11809462,-,2581.7249896275
Nol9,chr4,152038820,152039820,+,2580.9286298067
Daxx,chr17,33908944,33909944,+,2580.4149275281
Smg7,chr1,152902146,152903146,-,2577.5033650446
Rabac1,chr7,24972228,24973228,-,2577.2945224521
Snx4,chr16,33250955,33251955,+,2576.8852022304
Adi1,chr12,28674706,28675706,+,2576.8354907151
Snord43,chr15,80082406,80083406,-,2576.7539171134
Wdr3,chr3,100161903,100162903,-,2576.2247960217
Orc2,chr1,58504609,58505609,-,2576.1803648105
Scd1,chr19,44407209,44408209,-,2576.0326204868
Grb2,chr11,115708097,115709097,-,2575.7252682963
Snord47,chr1,161037591,161038591,+,2573.6585756137
Dpm2,chr2,32570357,32571357,+,2572.0994748432
Cebpz,chr17,78936570,78937570,-,2571.4452614589
Dnaja1,chr4,40721967,40722967,+,2570.5782814892
Fads2,chr19,10101003,10102003,-,2570.5062381469
Exosc9,chr3,36552105,36553105,+,2570.1808728592
Celf1,chr2,90939896,90940896,+,2568.3261097412
Gtf3a,chr5,146948156,146949156,+,2567.4939851609
Rad23a,chr8,84840165,84841165,-,2567.2548719092
Xrcc6,chr15,82015868,82016868,+,2566.6723966535
Ubc,chr5,125389517,125390517,-,2566.0265702017
Atg101,chr15,101283800,101284800,+,2563.5835721174
Prdx3,chr19,60874038,60875038,-,2563.4566526605
Nampt,chr12,32819834,32820834,+,2558.2332250422
Yme1l1,chr2,23156004,23157004,+,2556.4756919225
Spcs1,chr14,31001166,31002166,-,2556.3588048862
Mmadhc,chr2,50296177,50297177,-,2556.0808299505
Eif2d,chr1,131152706,131153706,+,2555.6006852193
Polr2k,chr15,36173509,36174509,+,2555.1878857153
Srp68,chr11,116273717,116274717,-,2553.9113607438
Glrx5,chr12,105032188,105033188,+,2553.4462567969
Mtx1,chr3,89213835,89214835,-,2551.3657802387
Xrcc1,chr7,24546649,24547649,+,2551.0377987389
Thumpd1,chr7,119720298,119721298,-,2550.9554848256
Uchl5,chr1,143776777,143777777,+,2550.8180665484
Trim25,chr11,88998902,88999902,+,2549.3117885394
Gps1,chr11,120783771,120784771,+,2548.0255997736
Ctsa,chr2,164832371,164833371,+,2547.0556523528
Fam192a,chr8,94601226,94602226,-,2545.0924682262
Htra1,chr7,130935702,130936702,+,2540.9805317165
Rab14,chr2,35200620,35201620,-,2540.5957217707
Ppp2r2a,chr14,67071971,67072971,-,2537.8408262995
Ap3b1,chr13,94358459,94359459,+,2535.1409647927
Nip7,chr8,107056376,107057376,+,2534.3217407539
Cnih1,chr14,46787857,46788857,-,2532.5556476527
Yrdc,chr4,124850258,124851258,+,2531.5411562212
Kif11,chr19,37375902,37376902,+,2531.0378336792
Anln,chr9,22388706,22389706,-,2529.5306912675
Nde1,chr16,14162774,14163774,+,2527.7926419521
Syf2,chr4,134930479,134931479,+,2527.4465314786
Golga7,chr8,23256580,23257580,-,2526.8645107063
Glul,chr1,153899428,153900428,+,2526.6245548181
Cnot10,chr9,114639700,114640700,-,2526.5031010165
Wdr36,chr18,32836724,32837724,+,2525.3768847655
Scnm1,chr3,95133512,95134512,-,2523.6197403988
Akirin2,chr4,34550114,34551114,+,2522.9863628421
Midn,chr10,80147771,80148771,+,2522.1745473157
Cbx5,chr15,103239316,103240316,-,2521.3345367238
Ubp1,chr9,113930433,113931433,+,2519.6339982289
Sun1,chr5,139200136,139201136,+,2519.3102405116
Itpk1,chr12,102704369,102705369,-,2517.853722074
Pdcl3,chr1,38987313,38988313,+,2517.189136978
Atxn7l3,chr11,102296129,102297129,-,2516.7865167086
Timm44,chr8,4275405,4276405,-,2515.6245395779
Eif5b,chr1,37997509,37998509,+,2513.2708599176
Sltm,chr9,70542277,70543277,+,2512.3288530261
Atp6v1c1,chr15,38661403,38662403,+,2511.3584444556
Gpn1,chr5,31494260,31495260,+,2511.062329529
Agtrap,chr4,148087564,148088564,-,2510.2410196225
Agpat1,chr17,34605360,34606360,+,2509.8823398215
Ctsb,chr14,63121961,63122961,+,2509.8496756605
Mta1,chr12,113097777,113098777,+,2509.7994262374
Rab35,chr5,115631486,115632486,+,2509.6678936092
Pcgf6,chr19,47050345,47051345,-,2508.7133657076
Fam49b,chr15,64059948,64060948,-,2507.2929068848
Acadm,chr3,153944143,153945143,-,2505.4643208584
Nudt9,chr5,104046363,104047363,+,2504.6578476698
Gpa33,chr1,166129959,166130959,+,2503.4999744067
Rnf167,chr11,70647088,70648088,+,2497.9904069248
Nsdhl,chrX,72918020,72919020,+,2496.3976707715
Gnl1,chr17,35979454,35980454,+,2496.2207258751
Acaa2,chr18,74778711,74779711,+,2495.4394745578
Golm1,chr13,59675284,59676284,-,2495.387116571
Sec23b,chr2,144555728,144556728,+,2494.2952813924
Mrpl15,chr1,4785226,4786226,-,2493.0885862141
Twf2,chr9,106202607,106203607,+,2491.7650813314
Sall1,chr8,89043662,89044662,-,2491.2231386985
Supt6,chr11,78245203,78246203,-,2491.1765865757
Pbdc1,chrX,105079255,105080255,+,2490.4143717886
Sh3gl1,chr17,56036137,56037137,-,2490.3262453773
Nrbp1,chr5,31240417,31241417,+,2490.0916444641
Cenpv,chr11,62538761,62539761,-,2489.6695370686
Fabp5,chr3,10012084,10013084,+,2489.4338781948
Wdr82,chr9,106170428,106171428,+,2487.9665210233
Armc10,chr5,21645483,21646483,+,2486.6609540665
D2Wsu81e,chr2,30177959,30178959,-,2485.3145242679
Fip1l1,chr5,74534981,74535981,+,2485.2456570477
Surf2,chr2,26915920,26916920,+,2484.4695081123
